strategy,strategy_name,feature_design,family,allocation_pair,budget_mode,gamma,tau,tcost_one_way,lambda_turnover,effective_trade_penalty,prob_smooth_halflife,n_months,ann_return,ann_vol,sharpe,max_drawdown,cvar_1pct_monthly,final_wealth,benchmark_ann_return,benchmark_ann_vol,benchmark_sharpe,benchmark_max_drawdown,ann_turnover,avg_monthly_turnover,max_monthly_turnover,avg_monthly_tcost_paid,ann_tcost_drag,avg_w_eq,avg_w_bd,avg_w_cash,both_bad_avg_cash,both_bad_avg_eq,both_bad_avg_bd,both_good_avg_eq,both_good_avg_bd,equity_good_only_avg_eq,bond_good_only_avg_bd
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p005__c0p0005__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p005__c0p0005__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,0.5,1.0,0.0005,0.005,0.0055,0.0,345,0.04773838717592516,0.15139876932724008,0.3153155563156611,-0.6217039592789035,-0.1395135,382.1814539341812,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.06956521739130435,0.005797101449275362,1.52,2.898550724637681e-06,3.478260869565217e-05,0.9562898550724638,0.0,0.04371014492753623,0.0,1.0,0.0,0.9620915032679738,0.0,0.9132710280373831,0.0
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p0005__c0p0025__phl0,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p0005__c0p0025__phl0,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,0.5,1.0,0.0025,0.0005,0.003,0.0,345,0.038346308256747896,0.12165008540209972,0.31521809565524583,-0.4158019329717554,-0.11695075,294.72148315281737,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.7401739130434783,0.06168115942028986,2.0,0.00015420289855072464,0.0018504347826086957,0.697391304347826,0.3026086956521739,7.723290606088046e-18,1.0092936587501423e-17,0.7400000000000001,0.25999999999999995,0.655032679738562,0.3449673202614379,0.8592523364485981,0.48952380952380947
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p0025__c0p001__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p0025__c0p001__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,0.5,3.0,0.001,0.0025,0.0055,0.0,345,0.0477000341575764,0.15141123175331023,0.3150362995216407,-0.6217039592789029,-0.1395135,381.77944696074763,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.06956521739130435,0.005797101449275362,1.52,5.797101449275362e-06,6.956521739130434e-05,0.9562898550724638,0.0,0.04371014492753623,0.0,1.0,0.0,0.9620915032679738,0.0,0.9132710280373831,0.0
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau5__l10p0005__c0p001__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau5__l10p0005__c0p001__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,0.5,5.0,0.001,0.0005,0.0055,0.0,345,0.0477000341575764,0.15141123175331023,0.3150362995216407,-0.6217039592789029,-0.1395135,381.77944696074763,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.06956521739130435,0.005797101449275362,1.52,5.797101449275362e-06,6.956521739130434e-05,0.9562898550724638,0.0,0.04371014492753623,0.0,1.0,0.0,0.9620915032679738,0.0,0.9132710280373831,0.0
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0005__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p001__c0p0005__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.0005,0.001,0.0035,0.0,345,0.02953013233441326,0.09373661042197769,0.3150330719393024,-0.3987663594560821,-0.10350812127894383,231.5694845659698,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.2991304347826087,0.024927536231884057,2.0,1.2463768115942029e-05,0.00014956521739130433,0.348231884057971,0.651768115942029,2.3029082666590657e-18,0.0,0.3263636363636364,0.6736363636363638,0.26679738562091504,0.733202614379085,0.4691588785046729,0.6517460317460317
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p005__c0p0005__phl3,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p005__c0p0005__phl3,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,0.5,3.0,0.0005,0.005,0.006500000000000001,3.0,345,0.023530553382871355,0.07473598392357765,0.31484904790887425,-0.366922886579345,-0.06975675,195.16337732176615,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.034782608695652174,0.002898550724637681,0.52,1.4492753623188406e-06,1.7391304347826085e-05,0.46144927536231883,0.0,0.5385507246376812,0.5,0.5,0.0,0.44575163398692813,0.0,0.4532710280373832,0.0
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau5__l10p001__c0p0005__phl0,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau5__l10p001__c0p0005__phl0,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,0.5,5.0,0.0005,0.001,0.0035,0.0,345,0.03388809425877781,0.1076533262293149,0.3147891054159533,-0.4458824052230176,-0.10736025,261.4703228659238,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.41460869565217384,0.034550724637681156,2.0,1.727536231884058e-05,0.00020730434782608695,0.4718840579710145,0.5281159420289855,0.0,0.0,0.5254545454545455,0.47454545454545455,0.39124183006535945,0.6087581699346406,0.6151401869158878,0.5942857142857142
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p001__c0p0025__phl0,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p001__c0p0025__phl0,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,1.0,1.0,0.0025,0.001,0.0035,0.0,345,0.03249481674304566,0.10343992482514587,0.3141419214870339,-0.4282490249377948,-0.10736025,250.52405464998824,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.336695652173913,0.028057971014492752,2.0,7.014492753623189e-05,0.0008417391304347826,0.4139710144927536,0.5860289855072464,6.838330224140457e-19,0.0,0.5145454545454545,0.4854545454545454,0.3075816993464052,0.6924183006535948,0.5633644859813084,0.6165079365079366
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g2__tau1__l10p005__c0p0005__phl6,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g2__tau1__l10p005__c0p0005__phl6,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,2.0,1.0,0.0005,0.005,0.0055,6.0,345,0.031956947678274616,0.10173177760046363,0.31412945327447983,-0.4704216527248495,-0.09486918,247.04177815527407,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.04730434782608696,0.003942028985507246,0.4000000000000001,1.9710144927536233e-06,2.365217391304348e-05,0.6322318840579709,0.0,0.3677681159420289,0.32000000000000006,0.6799999999999999,0.0,0.6167320261437907,0.0,0.6164485981308412,0.0
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g5__tau1__l10p0025__c0p0005__phl3,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g5__tau1__l10p0025__c0p0005__phl3,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,5.0,1.0,0.0005,0.0025,0.003,3.0,345,0.024518625432460306,0.07807366870707694,0.3140447456677264,-0.3216910030689404,-0.0999405,200.96791482018554,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.16139130434782611,0.013449275362318842,1.04,6.724637681159421e-06,8.069565217391304e-05,0.2441159420289855,0.7242898550724638,0.03159420289855073,0.0,0.14181818181818187,0.8581818181818185,0.20562091503267976,0.7545098039215687,0.2996261682242991,0.7209523809523809
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g5__tau5__l10p0005__c0p0005__phl3,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g5__tau5__l10p0005__c0p0005__phl3,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,5.0,5.0,0.0005,0.0005,0.003,3.0,345,0.024518625432460306,0.07807366870707694,0.3140447456677264,-0.3216910030689404,-0.0999405,200.96791482018554,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.16139130434782611,0.013449275362318842,1.04,6.724637681159421e-06,8.069565217391304e-05,0.2441159420289855,0.7242898550724638,0.03159420289855073,0.0,0.14181818181818187,0.8581818181818185,0.20562091503267976,0.7545098039215687,0.2996261682242991,0.7209523809523809
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p005__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p005__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,1.0,3.0,0.0005,0.005,0.006500000000000001,6.0,345,0.024407286213122825,0.07773113850980111,0.3139962527378306,-0.37912477701971814,-0.07254702000000002,200.02714662701857,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.036173913043478265,0.0030144927536231887,0.52,1.5072463768115944e-06,1.8086956521739134e-05,0.4806376811594203,0.0,0.5193623188405798,0.4800000000000001,0.5199999999999999,0.0,0.4652287581699347,0.0,0.4714018691588785,0.0
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g2__tau3__l10p0025__c0p001__phl6,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g2__tau3__l10p0025__c0p001__phl6,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,2.0,3.0,0.001,0.0025,0.0055,6.0,345,0.03193263302874616,0.10173157198808887,0.31389108026842405,-0.4704216527248498,-0.09486918,246.8744871017619,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.04730434782608696,0.003942028985507246,0.4000000000000001,3.942028985507247e-06,4.730434782608696e-05,0.6322318840579709,0.0,0.3677681159420289,0.32000000000000006,0.6799999999999999,0.0,0.6167320261437907,0.0,0.6164485981308412,0.0
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p001__phl6,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g2__tau5__l10p0005__c0p001__phl6,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,2.0,5.0,0.001,0.0005,0.0055,6.0,345,0.03193263302874616,0.10173157198808887,0.31389108026842405,-0.4704216527248498,-0.09486918,246.8744871017619,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.04730434782608696,0.003942028985507246,0.4000000000000001,3.942028985507247e-06,4.730434782608696e-05,0.6322318840579709,0.0,0.3677681159420289,0.32000000000000006,0.6799999999999999,0.0,0.6167320261437907,0.0,0.6164485981308412,0.0
z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p005__c0p001__phl6,z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p005__c0p001__phl6,z_smooth_only,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.005,0.006,6.0,345,0.01783738423215442,0.05684828930980723,0.3137716974198762,-0.30128727661187016,-0.054619871870200565,166.2470487807481,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.033391304347826084,0.0027826086956521737,0.31999999999999995,2.7826086956521736e-06,3.339130434782608e-05,0.3444057971014492,0.045391304347826095,0.6102028985507247,0.5800000000000001,0.36272727272727284,0.05727272727272728,0.32993464052287574,0.049411764705882356,0.3353271028037383,0.03142857142857144
z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p001__c0p001__phl6,z_smooth_only__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p001__c0p001__phl6,z_smooth_only,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,5.0,0.001,0.001,0.006,6.0,345,0.01783738423215442,0.05684828930980723,0.3137716974198762,-0.30128727661187016,-0.054619871870200565,166.2470487807481,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.033391304347826084,0.0027826086956521737,0.31999999999999995,2.7826086956521736e-06,3.339130434782608e-05,0.3444057971014492,0.045391304347826095,0.6102028985507247,0.5800000000000001,0.36272727272727284,0.05727272727272728,0.32993464052287574,0.049411764705882356,0.3353271028037383,0.03142857142857144
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g2__tau1__l10p0025__c0p001__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g2__tau1__l10p0025__c0p001__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,2.0,1.0,0.001,0.0025,0.0035,0.0,345,0.029411007905670417,0.09374947138137228,0.3137191865970808,-0.39913227138503937,-0.10351312127894383,230.5702765355956,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.2991304347826087,0.024927536231884057,2.0,2.4927536231884058e-05,0.00029913043478260867,0.348231884057971,0.651768115942029,2.3029082666590657e-18,0.0,0.3263636363636364,0.6736363636363638,0.26679738562091504,0.733202614379085,0.4691588785046729,0.6517460317460317
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g2__tau3__l10p0005__c0p001__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g2__tau3__l10p0005__c0p001__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,2.0,3.0,0.001,0.0005,0.0035,0.0,345,0.029411007905670417,0.09374947138137228,0.3137191865970808,-0.39913227138503937,-0.10351312127894383,230.5702765355956,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.2991304347826087,0.024927536231884057,2.0,2.4927536231884058e-05,0.00029913043478260867,0.348231884057971,0.651768115942029,2.3029082666590657e-18,0.0,0.3263636363636364,0.6736363636363638,0.26679738562091504,0.733202614379085,0.4691588785046729,0.6517460317460317
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g5__tau3__l10__c0p001__phl3,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g5__tau3__l10__c0p001__phl3,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,5.0,3.0,0.001,0.0,0.003,3.0,345,0.02445441625250333,0.07807593068955412,0.31321325325904975,-0.3222096394237909,-0.0999405,200.5019666427815,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.16139130434782611,0.013449275362318842,1.04,1.3449275362318841e-05,0.0001613913043478261,0.2441159420289855,0.7242898550724638,0.03159420289855073,0.0,0.14181818181818187,0.8581818181818185,0.20562091503267976,0.7545098039215687,0.2996261682242991,0.7209523809523809
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p0025__c0p001__phl0,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p0025__c0p001__phl0,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,0.5,1.0,0.001,0.0025,0.0035,0.0,345,0.0337099223587114,0.1076570272475486,0.3131232880989568,-0.4458824052230176,-0.10736025,259.918554619953,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.41460869565217384,0.034550724637681156,2.0,3.455072463768116e-05,0.0004146086956521739,0.4718840579710145,0.5281159420289855,0.0,0.0,0.5254545454545455,0.47454545454545455,0.39124183006535945,0.6087581699346406,0.6151401869158878,0.5942857142857142
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p0005__c0p001__phl0,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau3__l10p0005__c0p001__phl0,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,0.5,3.0,0.001,0.0005,0.0035,0.0,345,0.0337099223587114,0.1076570272475486,0.3131232880989568,-0.4458824052230176,-0.10736025,259.918554619953,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.41460869565217384,0.034550724637681156,2.0,3.455072463768116e-05,0.0004146086956521739,0.4718840579710145,0.5281159420289855,0.0,0.0,0.5254545454545455,0.47454545454545455,0.39124183006535945,0.6087581699346406,0.6151401869158878,0.5942857142857142
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p005__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau1__l10p005__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,1.0,0.001,0.005,0.006,6.0,345,0.01685712197431455,0.05386139056230866,0.3129722756565979,-0.28798431474106734,-0.05182960187020057,161.70487895333895,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.032,0.002666666666666667,0.31999999999999995,2.6666666666666673e-06,3.2000000000000005e-05,0.3256811594202898,0.045391304347826095,0.6289275362318838,0.5999999999999998,0.3427272727272727,0.05727272727272728,0.3115032679738562,0.049411764705882356,0.317196261682243,0.03142857142857144
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p001__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p001__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,3.0,5.0,0.001,0.001,0.006,6.0,345,0.01685712197431455,0.05386139056230866,0.3129722756565979,-0.28798431474106734,-0.05182960187020057,161.70487895333895,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.032,0.002666666666666667,0.31999999999999995,2.6666666666666673e-06,3.2000000000000005e-05,0.3256811594202898,0.045391304347826095,0.6289275362318838,0.5999999999999998,0.3427272727272727,0.05727272727272728,0.3115032679738562,0.049411764705882356,0.317196261682243,0.03142857142857144
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau5__l10p0025__c0p0005__phl6,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau5__l10p0025__c0p0005__phl6,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,1.0,5.0,0.0005,0.0025,0.005,6.0,345,0.04697599591333823,0.1501255644013783,0.3129113692305089,-0.6217039592789029,-0.1395135,374.4018952528704,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.06956521739130435,0.005797101449275362,0.52,2.898550724637681e-06,3.478260869565217e-05,0.9455072463768116,0.0,0.054492753623188395,0.0,1.0,0.0,0.934640522875817,0.0,0.9177570093457944,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p25__tau1__l10p0025__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p25__tau1__l10p0025__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,0.25,1.0,0.0005,0.0025,0.003,6.0,345,0.043422351322846,0.13878006887909633,0.31288607703945637,-0.6083323974929187,-0.135683,340.4373425863382,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.34782608695652173,0.028985507246376812,2.0,1.4492753623188407e-05,0.00017391304347826088,0.7990144927536231,0.2009855072463768,8.045094381341714e-20,1.261617073437678e-18,0.8263636363636363,0.17363636363636362,0.7924183006535949,0.20758169934640527,0.880747663551402,0.3333333333333333
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p25__tau5__l10p0005__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g0p25__tau5__l10p0005__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,0.25,5.0,0.0005,0.0005,0.003,6.0,345,0.043422351322846,0.13878006887909633,0.31288607703945637,-0.6083323974929187,-0.135683,340.4373425863382,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.34782608695652173,0.028985507246376812,2.0,1.4492753623188407e-05,0.00017391304347826088,0.7990144927536231,0.2009855072463768,8.045094381341714e-20,1.261617073437678e-18,0.8263636363636363,0.17363636363636362,0.7924183006535949,0.20758169934640527,0.880747663551402,0.3333333333333333
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p0025__c0p0005__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p0025__c0p0005__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,1.0,3.0,0.0005,0.0025,0.004,6.0,345,0.030971543607948737,0.09903733989053143,0.31272592379987585,-0.48251004216672677,-0.10397,241.0739554950708,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.17252173913043478,0.014376811594202898,2.0,7.188405797101449e-06,8.626086956521739e-05,0.4008115942028986,0.5991884057971014,1.6090188762683428e-19,0.0,0.30727272727272736,0.6927272727272726,0.3469281045751634,0.6530718954248366,0.47775700934579435,0.5663492063492067
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau5__l10__c0p001__phl6,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau5__l10__c0p001__phl6,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,1.0,5.0,0.001,0.0,0.005,6.0,345,0.046944450813645844,0.15012326742210214,0.3127060289838481,-0.6217039592789033,-0.1395135,374.03283970748987,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.06956521739130435,0.005797101449275362,0.52,5.797101449275362e-06,6.956521739130434e-05,0.9455072463768116,0.0,0.054492753623188395,0.0,1.0,0.0,0.934640522875817,0.0,0.9177570093457944,0.0
z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g5__tau5__l10p001__c0p0005__phl0,z_smooth_only__RF__return_sortino_vs_bond__cash_allowed__g5__tau5__l10p001__c0p0005__phl0,z_smooth_only,RF,return_sortino_vs_bond,cash_allowed,5.0,5.0,0.0005,0.001,0.0035,0.0,345,0.02404244180476245,0.07691438695470444,0.3125870562931387,-0.282334574176756,-0.097485,198.2638586154447,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.20313043478260867,0.016927536231884057,0.9199999999999999,8.46376811594203e-06,0.00010156521739130436,0.21617391304347824,0.7553623188405798,0.02846376811594203,0.0,0.12636363636363637,0.8736363636363639,0.17790849673202616,0.7900653594771242,0.28560747663551406,0.7774603174603174
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p005__c0p001__phl6,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p005__c0p001__phl6,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,1.0,1.0,0.001,0.005,0.006,6.0,345,0.024076519574943944,0.07704682366211561,0.31249204614235787,-0.3791247770197186,-0.06954508000000001,198.17859571678343,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.036173913043478265,0.0030144927536231887,0.35999999999999993,3.014492753623188e-06,3.6173913043478254e-05,0.4784347826086956,0.0,0.5215652173913045,0.4800000000000001,0.5199999999999999,0.0,0.46078431372549017,0.0,0.4714018691588785,0.0
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau5__l10p001__c0p001__phl6,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau5__l10p001__c0p001__phl6,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,1.0,5.0,0.001,0.001,0.006,6.0,345,0.024076519574943944,0.07704682366211561,0.31249204614235787,-0.3791247770197186,-0.06954508000000001,198.17859571678343,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.036173913043478265,0.0030144927536231887,0.35999999999999993,3.014492753623188e-06,3.6173913043478254e-05,0.4784347826086956,0.0,0.5215652173913045,0.4800000000000001,0.5199999999999999,0.0,0.46078431372549017,0.0,0.4714018691588785,0.0
z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p001__c0p001__phl6,z_plus_zsmooth__LOGIT__return_sortino_vs_bond__cash_allowed__g1__tau3__l10p001__c0p001__phl6,z_plus_zsmooth,LOGIT,return_sortino_vs_bond,cash_allowed,1.0,3.0,0.001,0.001,0.004,6.0,345,0.03091778293560643,0.09904548254911068,0.3121574264659286,-0.4830360389379258,-0.10397,240.47281312342497,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.17252173913043478,0.014376811594202898,2.0,1.4376811594202899e-05,0.00017252173913043478,0.4008115942028986,0.5991884057971014,1.6090188762683428e-19,0.0,0.30727272727272736,0.6927272727272726,0.3469281045751634,0.6530718954248366,0.47775700934579435,0.5663492063492067
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p0025__c0p0025__phl6,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g1__tau1__l10p0025__c0p0025__phl6,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,1.0,1.0,0.0025,0.0025,0.005,6.0,345,0.04684978930942352,0.15011660423791223,0.3120893224787689,-0.6217039592789032,-0.1395135,372.9274953464187,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.06956521739130435,0.005797101449275362,0.52,1.4492753623188407e-05,0.00017391304347826088,0.9455072463768116,0.0,0.054492753623188395,0.0,1.0,0.0,0.934640522875817,0.0,0.9177570093457944,0.0
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p001__c0p0005__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g3__tau5__l10p001__c0p0005__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,3.0,5.0,0.0005,0.001,0.0035,0.0,345,0.026793663260765044,0.08588967179492418,0.31195442596100903,-0.35186074153578417,-0.0999405,214.29169278019074,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.24904347826086956,0.020753623188405797,1.32,1.03768115942029e-05,0.0001245217391304348,0.28771014492753627,0.7011014492753623,0.01118840579710146,5.0464682937507114e-17,0.2218181818181818,0.7781818181818181,0.23254901960784313,0.7597385620915033,0.3719626168224298,0.6984126984126984
z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p0005__c0p0025__phl0,z_plus_zsmooth__RF__return_sortino_vs_bond__cash_allowed__g0p5__tau1__l10p0005__c0p0025__phl0,z_plus_zsmooth,RF,return_sortino_vs_bond,cash_allowed,0.5,1.0,0.0025,0.0005,0.003,0.0,345,0.03912900713635259,0.1254472098948676,0.31191612128436397,-0.4261745096101216,-0.11695075,301.17581276011236,0.04577156368373059,0.09626899588263856,0.47545487790825885,-0.3606110644992979,0.7540869565217391,0.06284057971014492,2.0,0.00015710144927536234,0.001885217391304348,0.7342608695652174,0.26573913043478264,1.9308226515220114e-18,0.0,0.7581818181818182,0.24181818181818182,0.7005228758169935,0.29947712418300654,0.8785046728971962,0.4371428571428571
