date,asset,teacher_panel,feature_group,source_frequency,label_source,feature_source,excess_return,excess_return_source,sortino_21d,sortino_63d,sortino_126d,sortino_252d,ewm_return_21d,ewm_return_63d,ewm_return_126d,ewm_return_252d
1978-02-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.008943127495948278,monthly_rf_compounded_to_daily,-0.2747634013559951,-0.20122197476140205,-0.13975076810858794,-0.07898510756693053,-0.0013424919653053787,-0.0009663665127341817,-0.0006780653102967467,-0.00042576494039966566
1978-02-28,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00799351728290787,monthly_rf_compounded_to_daily,-0.3106185337560138,-0.21515868211287767,-0.14733113318426194,-0.08270531999759553,-0.0015584389283605006,-0.0010432578203740394,-0.0007181983508104899,-0.0004465520777960433
1978-03-01,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0014830437917814354,monthly_rf_compounded_to_daily,-0.29577728326367847,-0.21061312769344964,-0.1452528129079245,-0.08183614395431063,-0.0014596873937871755,-0.0010156149476359447,-0.0007061221946932803,-0.0004412518548705272
1978-03-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0012506948774766435,monthly_rf_compounded_to_daily,-0.28257066742769243,-0.206604079145079,-0.14343852197215853,-0.08108565161578155,-0.001371686101918864,-0.0009908169133160327,-0.000695386970249267,-0.0004366044077024826
1978-03-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0012484751160519725,monthly_rf_compounded_to_daily,-0.26945610988934754,-0.2026063756328241,-0.14162783509423468,-0.0803364465775905,-0.001286614127190677,-0.0009663145085780508,-0.0006847228176918124,-0.00043197582341499826
1978-03-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.006529609972554473,monthly_rf_compounded_to_daily,-0.3008873071733279,-0.2143468565510704,-0.14792623327329257,-0.08339698930372855,-0.001456844877496265,-0.0010271882648133198,-0.0007167882449357608,-0.0004487248333078083
1978-03-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.005053138940024793,monthly_rf_compounded_to_daily,-0.2615132795544969,-0.20156940204610113,-0.1417830913962902,-0.08069918165182591,-0.0012454772811031098,-0.0009606571307948806,-0.000685134052912856,-0.0004336122882592593
1978-03-08,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00046923952539157376,monthly_rf_compounded_to_daily,-0.2604426037162445,-0.20153604565065159,-0.1419241437416121,-0.08082763190826313,-0.0012202742217325504,-0.0009552800236980631,-0.0006839496416348998,-0.0004337101493202196
1978-03-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.006056927422689595,monthly_rf_compounded_to_daily,-0.2135086595011449,-0.18637117680404755,-0.13462013685690544,-0.0776117176406059,-0.000983996427015152,-0.0008785522263832251,-0.0006469687560609719,-0.0004158816357942681
1978-03-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.011023778303671294,monthly_rf_compounded_to_daily,-0.13105917425855812,-0.15961938716080137,-0.12163171862656594,-0.07184639901572336,-0.0005941253376240067,-0.0007483165464683807,-0.0005829422862915718,-0.00038445912456939714
1978-03-13,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.000547276961422094,monthly_rf_compounded_to_daily,-0.12492904321294421,-0.15745932189517137,-0.12066944033301145,-0.07146634592961902,-0.0005570660349852386,-0.0007341401210223465,-0.000576741830731515,-0.0003818998275469672
1978-03-14,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.004256606579037925,monthly_rf_compounded_to_daily,-0.09137436136471312,-0.14655071911195733,-0.1154386760537346,-0.06917713493332829,-0.0004007746464396569,-0.0006795312116054999,-0.0005502257701692205,-0.00036915875653621835
1978-03-15,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0028144484108912904,monthly_rf_compounded_to_daily,-0.11030016542587107,-0.15211523958602868,-0.11825624204548468,-0.07050572518069541,-0.00047914234079494484,-0.0007028915436269302,-0.0005626474413540562,-0.000375875489552639
1978-03-16,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.004135820286131464,monthly_rf_compounded_to_daily,-0.07706803784056719,-0.14143306280309628,-0.113149467259241,-0.0682749601138313,-0.0003293027121199352,-0.0006499462046053547,-0.0005368713448988174,-0.00036348274257372315
1978-03-17,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007468334110148689,monthly_rf_compounded_to_daily,-0.018112853528225087,-0.12277645774408807,-0.10417979235396334,-0.06432255601095432,-7.612731278425943e-05,-0.0005611157227210268,-0.0004929542723719115,-0.00034197027155027937
1978-03-20,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0066333123942334815,monthly_rf_compounded_to_daily,0.03427941828767879,-0.10613380651526726,-0.09618170635552911,-0.0608022875167401,0.0001417162616037884,-0.0004823940610225803,-0.0004538591146272656,-0.0003228105326225436
1978-03-21,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.011581416088459862,monthly_rf_compounded_to_daily,-0.05227065536032488,-0.1290327249189001,-0.10764536277934217,-0.06628585333370383,-0.00023891299593180928,-0.0006038399137052237,-0.0005149056086131197,-0.0003537357228228408
1978-03-22,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0038041730516048533,monthly_rf_compounded_to_daily,-0.07798673743727866,-0.1367696881913659,-0.11153033863931815,-0.06810787856598621,-0.0003546706490393242,-0.000638858060875302,-0.0005329507415788421,-0.00036321340015486745
1978-03-23,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0014697641860816901,monthly_rf_compounded_to_daily,-0.08722517681292077,-0.1394049805887832,-0.11288656867112713,-0.06876514989624102,-0.0003908757529665928,-0.0006479498621732423,-0.0005380901604504053,-0.00036625287900962964
1978-03-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005723739576221076,monthly_rf_compounded_to_daily,-0.12459317293901723,-0.15092830743135774,-0.11871107032423182,-0.07151291080026961,-0.0005640243566819455,-0.0007034893149589452,-0.0005665389670138786,-0.0003809688484327634
1978-03-28,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0068487046174090516,monthly_rf_compounded_to_daily,-0.0726158742614604,-0.13393407573937063,-0.11049048139793259,-0.06787849514365671,-0.00032334623060879326,-0.0006208529683084204,-0.0005258584632928353,-0.00036111034767009306
1978-03-29,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0013239440136019187,monthly_rf_compounded_to_daily,-0.061612994092431365,-0.1300569222911555,-0.10865666976047737,-0.0671006852815319,-0.0002698616461243272,-0.0005995729377634889,-0.0005157103278084407,-0.00035648183249903273
1978-03-30,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0028061206273329864,monthly_rf_compounded_to_daily,-0.08119493188077725,-0.13576253555728143,-0.11150322269552662,-0.0684350269321,-0.00035220946444697895,-0.0006237170528920322,-0.0005282756661755114,-0.0003632105117547856
1978-03-31,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.002477188050787893,monthly_rf_compounded_to_daily,-0.09818021951974913,-0.1407241070913658,-0.11398737385165485,-0.0696039138266316,-0.00042120373982028347,-0.0006439977916098728,-0.0005389675249946551,-0.0003690171951090896
1978-04-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.008676439116811041,monthly_rf_compounded_to_daily,-0.15315734457276145,-0.15770678489717296,-0.12263520525464161,-0.07373823289773553,-0.0006892365503778246,-0.0007318890205353458,-0.0005836102180635885,-0.0003918360603520903
1978-04-04,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.004252507899533242,monthly_rf_compounded_to_daily,-0.11945864762785527,-0.1467598115880091,-0.11738256543981652,-0.07143569603272605,-0.0005287868970997826,-0.0006773495906134971,-0.0005570789627058303,-0.00037907895472273574
1978-04-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.008508542930949936,monthly_rf_compounded_to_daily,-0.05405533355539391,-0.1256714733072249,-0.1071974004545834,-0.066927241713564,-0.00023536087069002382,-0.0005768372619439438,-0.0005073443773237461,-0.00035466639351525587
1978-04-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0014040502358843021,monthly_rf_compounded_to_daily,-0.04252635733083079,-0.12161650397340897,-0.10527095254756821,-0.06610649029988218,-0.00018213210779137668,-0.000555162327823853,-0.0004968583434140397,-0.00034983554248287313
1978-04-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0039627872442808965,monthly_rf_compounded_to_daily,-0.011288224348456251,-0.11139805420751929,-0.10036296159647631,-0.06395592750733574,-4.7553948267686416e-05,-0.0005057267796462687,-0.0004723924405938188,-0.00033798961011750515
1978-04-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0032795422969160715,monthly_rf_compounded_to_daily,0.01459329023431953,-0.10283884165647196,-0.09625428052841042,-0.06216109975422102,6.0470949493268476e-05,-0.00046430824479698707,-0.00045180908506238206,-0.00032805295661935915
1978-04-11,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.002921536636599109,monthly_rf_compounded_to_daily,-0.008844641672735562,-0.1091416580669891,-0.09930782075562061,-0.06357153281561281,-3.634953325541421e-05,-0.0004911953161570313,-0.0004653581694190049,-0.0003351767496758764
1978-04-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0018205564086068993,monthly_rf_compounded_to_daily,-0.023245616256733385,-0.11289145317350831,-0.10113020036362488,-0.06442335492659719,-9.427955724352155e-05,-0.0005057412275892821,-0.0004727928742111503,-0.00033925679744416134
1978-04-13,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00938555640334271,monthly_rf_compounded_to_daily,0.05352010725119167,-0.08922165095031019,-0.08980844000091422,-0.05943251517092223,0.00021351385628196897,-0.0003975103337360413,-0.000418709335362698,-0.00031254463523142914
1978-04-14,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.02105405790192627,monthly_rf_compounded_to_daily,0.22684587289592356,-0.0367391907809311,-0.06471922591190213,-0.04833866367506501,0.0008901692560385403,-0.00016278659057022588,-0.00030090835181407615,-0.0002538547518245838
1978-04-17,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.016196467141273097,monthly_rf_compounded_to_daily,0.35937279143658063,0.0036801669753057146,-0.045377954882560585,-0.03978912748445681,0.0013871375257556253,1.6216885033665978e-05,-0.00021040268770564506,-0.0002086689309982742
1978-04-18,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.01106867461446115,monthly_rf_compounded_to_daily,0.22914225952589357,-0.02318111030432556,-0.0574891048716063,-0.04526294835098406,0.0009827194585222674,-0.00010507435096197681,-0.0002699718665858089,-0.00023849924521185536
1978-04-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0043330662392462305,monthly_rf_compounded_to_daily,0.25874172081432245,-0.012536257377731726,-0.0522552377627071,-0.04293882670156612,0.0010914992598205799,-5.651207520733204e-05,-0.00024471930317902275,-0.00022594204783791597
1978-04-20,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00697552285838654,monthly_rf_compounded_to_daily,0.3090881435767183,0.00455765031302614,-0.043917743002148256,-0.039233492552106175,0.0012825430411894678,2.0432675104297976e-05,-0.00020510858981858507,-0.00020616103047824052
1978-04-21,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.002384816535056733,monthly_rf_compounded_to_daily,0.28349104634455613,-0.0013180131717982786,-0.046572723176400696,-0.04041644202157499,0.0011634703982353791,-5.885638393968618e-06,-0.00021706660794267192,-0.00021214537156967185
1978-04-24,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.014888629497031625,monthly_rf_compounded_to_daily,0.3985978374903482,0.03537248388102589,-0.028871680063169994,-0.03255892543285562,0.0016091019036499198,0.00015709062081559715,-0.0001341957865581607,-0.00017066649279846939
1978-04-25,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.008814954512207818,monthly_rf_compounded_to_daily,0.4641506679806101,0.057016911758372,-0.01835938701596626,-0.027888590346320213,0.0018430631220687711,0.0002518252433887515,-8.510017184445252e-05,-0.00014598474715337662
1978-04-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0015932729102461352,monthly_rf_compounded_to_daily,0.4697978957824362,0.06067311882519864,-0.01641803640791585,-0.02701305193963849,0.0018349528781487498,0.00026650340650329513,-7.589250905712165e-05,-0.00014120734611595276
1978-04-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010184616626013443,monthly_rf_compounded_to_daily,0.33931413121729614,0.03383763275549517,-0.028119483211777922,-0.03216723079462237,0.0014446988334401334,0.00015214691809377405,-0.00013134962039446202,-0.0001687946295232859
1978-04-28,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.009849613558791326,monthly_rf_compounded_to_daily,0.4101208787373415,0.05775344372723054,-0.016442373257345738,-0.026960055460313055,0.0017175914662306405,0.00025825690707565314,-7.659341378738515e-05,-0.0001412760192308053
1978-05-01,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.008443741634996949,monthly_rf_compounded_to_daily,0.46995872228154834,0.0782119368747732,-0.006425640793263145,-0.022490874679169187,0.001935977599591709,0.00034782274179025354,-2.9850307143562022e-05,-0.00011769465273624414
1978-05-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004531450315768404,monthly_rf_compounded_to_daily,0.4175633610087312,0.06619291821133795,-0.011743331296623834,-0.024816186654415106,0.0017259917176550307,0.00029443358052164755,-5.454637461816307e-05,-0.00012981837735737524
1978-05-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010411204369276672,monthly_rf_compounded_to_daily,0.2974523308773153,0.03891575555377172,-0.023715229101502693,-0.0300926251050361,0.001331918547005576,0.00017729214895129114,-0.00011136366717134699,-0.00015805933630614344
1978-05-04,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0036594710335221547,monthly_rf_compounded_to_daily,0.2626797455830346,0.02975849677449423,-0.02789044996094378,-0.03194630540204236,0.0011698570046314617,0.0001353101639543258,-0.00013082881262155242,-0.00016767703027089994
1978-05-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.006023304833957965,monthly_rf_compounded_to_daily,0.303023304938604,0.044170036733110374,-0.02074997474348379,-0.02874589158270412,0.001327439823676772,0.00019973678924813636,-9.70668392137755e-05,-0.00015067161243932826
1978-05-08,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0037534768543281416,monthly_rf_compounded_to_daily,0.26651761660601453,0.03466334346763551,-0.025062549531179163,-0.03065445707074144,0.0011624714956736558,0.00015648059959521483,-0.00011712613996796581,-0.0001605678146650357
1978-05-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0032461221933881568,monthly_rf_compounded_to_daily,0.2354115149210283,0.026485974918215673,-0.028776568371672133,-0.03229985768323665,0.001019332299379023,0.00011924921141410471,-0.00013429201377171835,-0.0001690432298096669
1978-05-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-2.2705209644424684e-05,monthly_rf_compounded_to_daily,0.23138509004249874,0.026285182779362492,-0.028724288041209408,-0.03226739874588677,0.0009854991947496373,0.00011769594161565702,-0.00013367984137996369,-0.00016864126785401436
1978-05-11,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.013113197928267706,monthly_rf_compounded_to_daily,0.32922581354053954,0.05836244183675701,-0.013144826499180775,-0.025321706635273174,0.0013792640032250212,0.00025989313844132684,-6.100661705967391e-05,-0.00013215865006331774
1978-05-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.008719361500791889,monthly_rf_compounded_to_daily,0.392537071406063,0.07958547228648258,-0.00277353981358745,-0.0206916772438173,0.0016175839144322514,0.00035245691081404676,-1.2836952257194298e-05,-0.00010784525326925071
1978-05-15,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.006804534978542387,monthly_rf_compounded_to_daily,0.44061722977803913,0.09605378906766236,0.005321803875731391,-0.017072216852199312,0.0017859949903675154,0.00042305575461967304,2.4563589079198075e-05,-8.885829504024372e-05
1978-05-16,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.005742822791162894,monthly_rf_compounded_to_daily,0.48017142592594686,0.10987278506292023,0.012151783521791098,-0.014013867477668984,0.0019144661517465627,0.000481264815042196,5.593432722149184e-05,-7.283980625991668e-05
1978-05-17,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0022851005328958784,monthly_rf_compounded_to_daily,0.49123014758228867,0.11500983802860937,0.014849409224968411,-0.012785347827479608,0.001926499990920379,0.0005010024429442402,6.816367654661154e-05,-6.636300474948993e-05
1978-05-18,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010070613212877277,monthly_rf_compounded_to_daily,0.3605313538608633,0.08642521233750697,0.002704062627468486,-0.01801127876213994,0.0015369750623455323,0.00038532748758505445,1.2541693764621313e-05,-9.384272583602419e-05
1978-05-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005301221307392967,monthly_rf_compounded_to_daily,0.3057508400769866,0.07230584359490008,-0.003578196974721833,-0.020755580979191036,0.0013149509881157423,0.0003231050894746308,-1.6609952176643572e-05,-0.00010814637758764873
1978-05-22,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.009654598273099113,monthly_rf_compounded_to_daily,0.37484628512883267,0.0956803582468254,0.007873199296042459,-0.015630436460527763,0.0015857245031972085,0.00042521058522786495,3.644691881027654e-05,-8.133002509158973e-05
1978-05-23,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010726764916269893,monthly_rf_compounded_to_daily,0.2584865588072844,0.06648941677684575,-0.004824692925981795,-0.02115589619104307,0.0011859598698037094,0.00030318531394474626,-2.2600754286686212e-05,-0.00011057095525313005
1978-05-24,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010124167562862718,monthly_rf_compounded_to_daily,0.16819659668227596,0.04060399641153808,-0.01648978983579855,-0.026319291014862117,0.0008187401473968866,0.00018908888651031098,-7.80186001694421e-05,-0.0001380763490733105
1978-05-25,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.003115474983817812,monthly_rf_compounded_to_daily,0.14333554911831492,0.03293917726202576,-0.020042942591509814,-0.02790301439653202,0.0006910031791819509,0.00015293024334479962,-9.468228145121218e-05,-0.00014625468151642905
1978-05-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.002503983055885839,monthly_rf_compounded_to_daily,0.12328785449276373,0.026781547088026773,-0.022886106984007788,-0.02916950691776667,0.0005872676584886522,0.00012385821336492728,-0.00010789986061818538,-0.00015273090080099292
1978-05-30,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.002667895179773838,monthly_rf_compounded_to_daily,0.13975739893151284,0.03298159572884754,-0.019710270948562585,-0.02772790856788983,0.000654821933659026,0.00015169514691438105,-9.267167031210673e-05,-0.00014498319194015006
1978-05-31,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.004208141284774536,monthly_rf_compounded_to_daily,0.1671159550731443,0.042867130930581386,-0.014732432997382238,-0.025476120885223906,0.0007701918933263862,0.00019608090980914936,-6.907713354052354e-05,-0.00013302600934410707
1978-06-01,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0003718887612127464,monthly_rf_compounded_to_daily,0.1670441217553052,0.04352647745255284,-0.014255642301315319,-0.025245207675079973,0.0007572596990182929,0.000198004604921136,-6.66579662511243e-05,-0.00013163910709968886
1978-06-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00787022463409226,monthly_rf_compounded_to_daily,0.2216158354939427,0.06232266999711929,-0.004957202597348849,-0.02105900088828192,0.0009882050198820676,0.00028195428094738326,-2.311571730396724e-05,-0.00010965955049066271
1978-06-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.018198216395387323,monthly_rf_compounded_to_daily,0.35270108112564336,0.10623789766345489,0.01652550119464745,-0.011417363057835821,0.001546983480828317,0.0004779945918860483,7.684768381340666e-05,-5.937139153689474e-05
1978-06-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.003457026766539917,monthly_rf_compounded_to_daily,0.37294459793652246,0.11410875993305343,0.020569720463110237,-0.009573081464294303,0.0016089991892577551,0.0005105912568647738,9.539156388789372e-05,-4.971253269161632e-05
1978-06-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.002238444573595677,monthly_rf_compounded_to_daily,0.3481450532864644,0.10782957860695007,0.01784641423972709,-0.01074282815829158,0.0014840795330485581,0.0004805112192127993,8.258798857788667e-05,-5.572455205997838e-05
1978-06-08,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.000654097135523779,monthly_rf_compounded_to_daily,0.34751149509843104,0.10885298586629732,0.018574949830275647,-0.01038121566556664,0.0014571314807444522,0.00048241060184020296,8.572332455360324e-05,-5.377481054110597e-05
1978-06-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00303895648104624,monthly_rf_compounded_to_daily,0.31513478217532964,0.10045029763941331,0.014883636456487749,-0.01197495884197895,0.0013111515010249672,0.0004438796910146768,6.858112996328684e-05,-6.19745214631169e-05
1978-06-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004047486022227154,monthly_rf_compounded_to_daily,0.2735557511921733,0.0894076299784366,0.009989314205264381,-0.014097783849187874,0.0011371660711098324,0.0003947350242678367,4.600012056091292e-05,-7.292194302392432e-05
1978-06-13,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-4.392009061549018e-05,monthly_rf_compounded_to_daily,0.2687289213823515,0.08880763447196362,0.009909404917277738,-0.014101762261003951,0.001098818304028568,0.0003899352460235089,4.55068124930508e-05,-7.284228060059458e-05
1978-06-14,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0011487108717880279,monthly_rf_compounded_to_daily,0.25472016037112283,0.08540967008263609,0.008504658188332388,-0.0146930627979104,0.0010258450289741393,0.0003730993311751079,3.8955257389562885e-05,-7.579748145988276e-05
1978-06-15,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.01170441402623279,monthly_rf_compounded_to_daily,0.13648323366541493,0.05338229310949862,-0.005478025004392572,-0.020766849465754533,0.0006125161585214463,0.00024094679518135,-2.5469622575747347e-05,-0.00010773901956865608
1978-06-16,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.009600122104824749,monthly_rf_compounded_to_daily,0.05925262760348951,0.028972000855301404,-0.016627422763107077,-0.0257071519903296,0.00028092995753174304,0.00013326550570238495,-7.799678253985772e-05,-0.0001338127416570392
1978-06-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00047371412890306885,monthly_rf_compounded_to_daily,0.06158078515855122,0.029946147996203248,-0.016026204445038234,-0.025421500100101625,0.00028718931670491525,0.0001369907053854768,-7.497006095878362e-05,-0.00013214398401821051
1978-06-20,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010297137216672247,monthly_rf_compounded_to_daily,-0.011410943875081096,0.004881061386051891,-0.027723311718730742,-0.0306699908698992,-5.6464941356225006e-05,2.2820145190033636e-05,-0.00013104952811056827,-0.0001600652347934963
1978-06-21,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005425634437650428,monthly_rf_compounded_to_daily,-0.04648822180529773,-0.007855722329067463,-0.033838587784140416,-0.033437621226078545,-0.00023079232570467055,-3.67970184645643e-05,-0.00016009596180647194,-0.0001745287248148471
1978-06-22,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.002150759634431898,monthly_rf_compounded_to_daily,-0.03142719108265258,-0.002760751766203591,-0.03124483845616211,-0.03225826063993567,-0.00015346756920609636,-1.2860703864426313e-05,-0.00014741845922529618,-0.00016814161191497658
1978-06-23,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004297193236229568,monthly_rf_compounded_to_daily,-0.059195486935382055,-0.012834600888380898,-0.03608687996818821,-0.034449343984813835,-0.00028800697189924944,-5.974000694922358e-05,-0.00017018439082760258,-0.0001794833101559785
1978-06-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.013286034383231615,monthly_rf_compounded_to_daily,-0.13268841768985243,-0.042303813678891036,-0.05039454694279389,-0.041050185955552605,-0.0007100298046429166,-0.00020446254145618038,-0.0002421387883259498,-0.00021548444571353636
1978-06-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0037720891603161277,monthly_rf_compounded_to_daily,-0.10724828552248529,-0.03348486362577036,-0.045937387597576894,-0.039017226032021464,-0.0005645033734063606,-0.00016095098602683574,-0.0002201164753509731,-0.00020453135995237692
1978-06-28,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.004177159416566711,monthly_rf_compounded_to_daily,-0.07929709375762757,-0.02373972921402319,-0.041015525894459275,-0.036771794416148605,-0.00041055001577649283,-0.00011348324377242514,-0.000195992736697345,-0.00019249571131092639
1978-06-29,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.001537146490972141,monthly_rf_compounded_to_daily,-0.06819901229947457,-0.02007158479684076,-0.03913324828742327,-0.03591358698098457,-0.0003473117742271356,-9.542200061930517e-05,-0.00018648462330935015,-0.00018774472205041964
1978-06-30,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0006633655422020324,monthly_rf_compounded_to_daily,-0.07136210462366359,-0.021494384928088684,-0.03978942302684572,-0.03621246125405368,-0.0003575734779641031,-0.00010163645694821477,-0.00018910082273350135,-0.00018905115953536946
1978-07-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00488514086862557,monthly_rf_compounded_to_daily,-0.10078077969403172,-0.032551680734925516,-0.04520325198912261,-0.038689901369243836,-0.0005045755387521058,-0.00015397771464202245,-0.00021486360077121666,-0.00020195040062974954
1978-07-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00890266730154421,monthly_rf_compounded_to_daily,-0.15006504518135882,-0.05206992640821279,-0.05485433131341529,-0.0431555338728205,-0.0007772466420831214,-0.00024970615486951016,-0.0002625254512220125,-0.00022584957035421093
1978-07-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0002511335289498984,monthly_rf_compounded_to_daily,-0.14600828663398904,-0.05120809892993916,-0.054414988494992544,-0.04296423139621362,-0.0007438569669283829,-0.0002442259510904392,-0.0002597074849857952,-0.00022453939095453751
1978-07-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.005763999097530892,monthly_rf_compounded_to_daily,-0.10627294958419618,-0.03763003998588083,-0.04762176868843975,-0.039871547655214716,-0.000532558454892884,-0.0001784837611627819,-0.00022666104284877497,-0.00020809004553074372
1978-07-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.003725379048120425,monthly_rf_compounded_to_daily,-0.07999475276651867,-0.0287820114909522,-0.04318515388880825,-0.037853356984635454,-0.0003943107970136199,-0.00013576756991120654,-0.00020497989646484319,-0.00019728557429628577
