date,asset,teacher_panel,feature_group,source_frequency,label_source,feature_source,excess_return,excess_return_source,n_daily_obs,ewm_return_3m,ewm_return_6m,ewm_return_12m,log_downside_1m,log_downside_3m,log_downside_6m,log_downside_12m,sharpe_3m,sharpe_6m,sharpe_12m,realized_vol_6m
1987-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009896662830840102,monthly_rf,,0.006329205264818696,0.007356012882016907,0.007338681717866788,-5.8738884891524314,-5.100762029183085,-4.921478632781461,-4.681682671792958,1.1958318504402485,0.5277421996515196,0.49848052285241556,0.010919908939536243
1987-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.002634594168636732,monthly_rf,,0.0055670089389830485,0.0068409000481909395,0.007074661570960764,-6.220462079285098,-5.216286559256307,-4.979240897819964,-4.710563804313125,0.8282152145183236,0.321588129826722,0.38339899957247475,0.008790667440646096
1987-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.009207747691344543,monthly_rf,,0.0025189844174335323,0.0050899720076934725,0.00616080015991592,-5.011495703174045,-5.052547551554988,-4.937826718099494,-4.709253072856292,0.14070076378286375,0.5143369281283764,0.18689964043936613,0.007168795213598525
1987-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.03182052136725248,monthly_rf,,-0.004565237563913154,0.0010629898664143538,0.004029072383946003,-3.772774743859455,-4.16467929937993,-4.381955464955758,-4.460782280310475,-0.8953653411720368,-0.2265450679082076,-0.01673167772632157,0.014385207860111566
1987-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.007712185974328408,monthly_rf,,-0.005214451365736994,0.0001056069336453924,0.003370086188606041,-4.066020995930705,-4.249157663241666,-4.416939772786233,-4.4765876317540165,-1.473075299060581,-0.4750784573689753,0.07537374826946518,0.013104932776684619
1987-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.008962659049597616,monthly_rf,,-0.0022897209439881236,0.0010719226729936002,0.003683973184306901,-4.412594586186518,-4.364682193326413,-4.47470203782797,-4.505468764274771,-0.6086644634723347,-0.31868391618809017,0.006729382527818495,0.014249510564075517
1987-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.005368442622950838,monthly_rf,,-0.0029248596069994803,0.0003692705635615888,0.0031759001252334583,-4.669644482149308,-4.457572995577512,-4.519051887258422,-4.527379079786271,-0.18623548052853742,-0.5567605306871666,-0.049028719175898655,0.012725891441404357
1987-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.010051192002050586,monthly_rf,,-0.004395018231760994,-0.0007676152599173085,0.002433520488367081,-4.633644879247978,-4.483828724890742,-4.527278856700709,-4.531190405797066,-0.2660922835555392,-0.7687742661047499,-0.2633426438594689,0.011966544892168134
1987-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.025794417061306082,monthly_rf,,-0.008809702954552617,-0.00349807141729649,0.0008492080918134429,-3.937790628066264,-4.170713332845216,-4.320532273586329,-4.413279827908257,-1.5724167702515042,-0.888164729553186,-0.3104818863400315,0.013470492875999595
1987-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.029615536537195515,monthly_rf,,-0.0008825962584699809,0.00011466565753684562,0.002463738047434662,-4.284364218324985,-4.2862378629306095,-4.378294538628518,-4.442160960429169,-0.0890777719508098,-0.09973382024866011,-0.1564793737887991,0.017292766631961384
1987-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.004509662449939503,monthly_rf,,0.00022982387683255306,0.0005941654413570728,0.0025785669607265417,-4.630937808574904,-4.401762393015032,-4.436056803670441,-4.471042092950011,0.1225790485713109,0.018170762263014836,-0.1891906330303421,0.017187009211037933
1987-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009721744340039043,monthly_rf,,0.0021880020757928114,0.001589995999478466,0.0029794827007770352,-4.977511398812374,-4.517286923098363,-4.493819068712082,-4.49992322547078,1.3510672102119985,0.025434310194112672,-0.12805729546794697,0.017252886754282708
1988-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.03225211845952848,monthly_rf,,0.008390213472510287,0.004935272864407816,0.004622429502355396,-5.324084989032239,-4.632811453180472,-4.551581333753424,-4.528804357991473,1.2870312649365179,0.32681374337986485,-0.010216938559884226,0.02052823335247424
1988-02-29,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007270417117441967,monthly_rf,,0.00815920007345477,0.005190040095741063,0.004771049627262493,-5.670658579227207,-4.748335983261207,-4.60934359879445,-4.55768549051209,1.459955405218409,0.5013707097864696,0.010697230148936233,0.01913921865132191
1988-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.013784930652490132,monthly_rf,,0.0036321374469561827,0.0031198464638594733,0.0037295824801964364,-4.600451422149262,-4.611156376733865,-4.561708792549557,-4.537659857171273,0.4559205429810191,0.7414342513632417,-0.009771837134943867,0.015641878813318872
1988-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.00999649228001804,monthly_rf,,0.0008205583027239391,0.0016888370935969044,0.00295919710009694,-4.602979795608598,-4.609988594075717,-4.56630640000401,-4.541234197563747,-0.6005685549326409,0.33325810400043704,0.09894928846895927,0.014989642698682361
1988-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.011821929163526763,monthly_rf,,-0.0017875802118161913,0.00021479517603846185,0.0021295962292123887,-4.513599058915132,-4.569285021873371,-4.550569824602585,-4.534825952198983,-7.671664723095528,0.1398233535573117,0.07714857384267745,0.016259715649651688
1988-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.019226001456664435,monthly_rf,,0.0025475106335815243,0.0022889421509531883,0.003089143723275423,-4.860172649157308,-4.684809551954881,-4.608332089643616,-4.563707084719583,-0.06074623193021728,0.2225214971140826,0.12361071211302051,0.017335542285755515
1988-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.010344910658725344,monthly_rf,,-0.00011218909781277476,0.0009105726145909839,0.002335148187614123,-4.695133084600897,-4.659179514623618,-4.60415135769628,-4.564128022091355,-0.06854757644513025,-0.265271839001149,0.09843216694354773,0.012221327533487886
1988-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.00327861185582366,monthly_rf,,-0.0007654204473023963,0.00045352721892216226,0.0020200720467361314,-4.981180992380366,-4.7593779907028955,-4.655387887980695,-4.590073714125294,0.1481106744020406,-0.44221117725873677,0.13259097101515577,0.011307144148202898
1988-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.01643949135421006,monthly_rf,,0.0027839438078395774,0.002197616397844635,0.0028293718660989645,-5.32775458260001,-4.874902520781932,-4.713150153021105,-4.618954846645739,0.08281758512621512,0.0028898464143152745,0.3764064320948959,0.012892775873022524
1988-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.012726263800116204,monthly_rf,,0.0048350391927440145,0.0033463053256808503,0.0033848417282106857,-5.674328172794665,-4.990427050859219,-4.770912418061143,-4.647835979166099,1.0086130255398997,0.30053031592224805,0.3168935211205159,0.01272545215097275
1988-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.01784782707881823,monthly_rf,,0.0001555758117477205,0.0010339983124466273,0.0021931435978142216,-4.354282419721472,-4.593086636507307,-4.611674935042458,-4.582942528740403,0.24556752598601128,0.20020728363165707,0.167396233380896,0.014085740463162936
1988-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.005174198949252445,monthly_rf,,-0.0009439539180698338,0.0003566760331576229,0.0017796464336507023,-4.625744080327032,-4.675752233091087,-4.653099421861533,-4.6042673254346544,-0.27362394944048407,-0.10258964425371563,0.08596582757930406,0.012151638114628665
1989-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.00888828176811513,monthly_rf,,0.0010844311323904877,0.0012874851551627198,0.0021786234776927176,-4.972317670564722,-4.791276763171269,-4.710861686901958,-4.633148457955058,-0.43143777283932566,0.1651391305131331,-0.05207020617488945,0.011862117921451193
1989-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.013348436611711263,monthly_rf,,-0.0018930618917587553,-0.0003093126708009423,0.0013071565581422742,-4.543696183468098,-4.64979885323348,-4.649286474510279,-4.608927234963391,-0.3496949431443601,0.021372021677111257,-0.18828010022029779,0.013129114222063172
1989-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.002376449534717234,monthly_rf,,-0.001992784508246875,-0.0005348399524335688,0.0011004116343706328,-4.865902551184343,-4.757362328982829,-4.703285928209452,-4.636119465886521,-0.2510218805141942,-0.2604463801796491,-0.11689488541911916,0.010963463697011072
1989-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.014225989280419665,monthly_rf,,0.0013531399935379008,0.0010755854381822713,0.0018370937012049339,-5.212476141410555,-4.872886859061894,-4.761048193249554,-4.66500059840683,-0.04407806388416442,-0.2300217597262736,0.04888244846337528,0.011326929202398885
1989-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.018377576096062515,monthly_rf,,0.004865272206906031,0.0029632547976808804,0.0027654396441926634,-5.5590497316145004,-4.988411389139213,-4.818810458289267,-4.693881730927051,1.1236875327393394,0.3051454203285641,0.24519280859675704,0.011247512756875239
1989-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.023348151070719074,monthly_rf,,0.008678280394810261,0.005187273111645568,0.003920658469880819,-5.905623321786953,-5.103935919214571,-4.876572723328566,-4.722762863447179,5.001351298874292,0.6519087734990197,0.26234531429707625,0.012556744660595852
1989-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.014256931608133024,monthly_rf,,0.00982915320583691,0.006176784479641713,0.004500788904074972,-6.2521969119148695,-5.2194604492877295,-4.934334988367429,-4.751643995967215,5.02058160323536,0.7113980447854578,0.4303646984508519,0.012764481222105063
1989-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.02221577246283128,monthly_rf,,0.0032183018955120445,0.0030791201219445004,0.0030013035345756453,-4.1497815446198,-4.4934009033899525,-4.605324684675215,-4.61466423337867,0.26053732075919167,0.4906032467949505,0.2659500895998357,0.015496712925311351
1989-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.0013821584168809903,monthly_rf,,0.0022692293528343375,0.0025923889146256453,0.002755278719716497,-4.492527972167557,-4.606943976175851,-4.661918221056843,-4.642966832678366,-0.20840900272824772,0.5046386474636668,0.17082134731463147,0.015394090209189427
1989-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.017823338642713488,monthly_rf,,0.005478033918122233,0.00425410505390008,0.003600983939448131,-4.839101562410521,-4.722468506256907,-4.719680486097212,-4.671847965198654,-0.11772579041445758,0.5329633080360784,0.19536353527381226,0.01570091404595007
1989-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0026310907237513566,monthly_rf,,0.004890711034570374,0.004077032110004255,0.0035465480160917873,-5.185675152638155,-4.837993036336461,-4.7774427511372055,-4.7007290977188525,0.768592385614978,0.3800308235875209,0.34310657509416376,0.015113502653111332
1989-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.003424178320795563,monthly_rf,,0.003175353734057974,0.0032586404365049374,0.003155311209326164,-5.373241011804204,-4.929813846932558,-4.825173778411697,-4.725407753851498,0.6351531471629912,0.09804134326346632,0.35662883583162525,0.01307144434778308
1990-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.017583182275931437,monthly_rf,,-0.0011071213261429646,0.000984770862286338,0.00199134900851986,-4.353739260605443,-4.579606953231001,-4.651735941140979,-4.649231835899182,-0.7231387245396785,-0.30518517913553966,0.17385894778967784,0.013189184665166507
1990-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.0024641663269466436,monthly_rf,,-0.0013870789960246704,0.0006084873938875645,0.0017412801479595478,-4.682279982914262,-4.687689111516306,-4.705433850203606,-4.676145199311445,-1.1319190458617543,-0.0704312427209895,0.24811995057306188,0.010410285274237076
1990-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.005663492063491965,monthly_rf,,-0.0022693007625178953,-7.579360471000158e-05,0.0013256822181563356,-4.869904681810751,-4.75631831897553,-4.739753437105488,-4.69415446637972,-1.3173803008407925,-0.1368005377437054,0.22598101400689535,0.010575725508895016
1990-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.016061506446046075,monthly_rf,,-0.005114625540548868,-0.0018198553671402065,0.0003498143038449084,-4.37509293382892,-4.549026631805713,-4.624482571726543,-4.638891235827726,-1.3890765010269897,-0.9684485873914631,0.04396395182563928,0.007325364722130912
1990-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.022808380503547415,monthly_rf,,0.0006458759192909972,0.0008671167362938905,0.0016103167679868977,-4.721666524075984,-4.664551161887459,-4.6822448367671425,-4.667772368348027,0.02197916323542776,-0.28156890806654694,0.06715517270489121,0.013252022439615131
1990-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009745175253115662,monthly_rf,,0.0025230565857722563,0.0018357243009042242,0.002066891291701907,-5.068240114309418,-4.780075691967788,-4.7400071018073815,-4.696653500868239,0.3403860865807044,-0.10835980194822592,-0.009297510066973451,0.01417929156593144
1990-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.00703312114386448,monthly_rf,,0.0034534805318844355,0.0024027669588045416,0.002345624355535223,-5.414813704523574,-4.895600222046526,-4.797769366847239,-4.725534633388358,1.916044608970638,0.20710168401952153,-0.05520236450035141,0.01239126578142558
1990-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.019954584752106937,monthly_rf,,-0.0013755910239328377,-3.644877184317977e-05,0.001094009792026849,-4.23660078825403,-4.487450728498528,-4.585310951381622,-4.622765603361047,-0.0789699571769757,-0.023235951019817694,-0.041876948004201886,0.01501198408157105
1990-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.002272958684159004,monthly_rf,,-0.0006228971382326246,0.0002155105419429165,0.0011601791089109223,-4.583174378505351,-4.602975258580966,-4.643073216422455,-4.651646735881395,-0.3017822220787707,0.06565478334483628,-0.018272241206358134,0.014834015356372379
1990-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.005896023692770897,monthly_rf,,0.0007219528003546969,0.0008352618083189095,0.0014259816412127424,-4.929747968744803,-4.71849978866207,-4.700835481462941,-4.680527868401657,-0.34375638042058776,0.36367780431385605,-0.10311252768124125,0.012740707201722235
1990-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.015825996596111874,monthly_rf,,0.003837909090932523,0.002470770189685331,0.0022341923779503484,-5.276321558967472,-4.834024318741679,-4.75859774650306,-4.709409000921829,1.396058171405879,0.30814133614237404,-0.010207527425379474,0.011260358031748042
1990-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009581368062888678,monthly_rf,,0.00502278165587898,0.0032465455324403934,0.002646557663115861,-5.622895149166404,-4.9495488488196075,-4.81636001154279,-4.738290133441907,2.5459039150924903,0.3061262066378869,0.07310267319805663,0.011245298495621042
1991-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007161653457797051,monthly_rf,,0.005464029783602118,0.0036736888257157215,0.002899970517900338,-5.969468739331768,-5.065073378895651,-4.874122276582107,-4.767171265961891,2.974107067070471,0.30784120270067244,0.25456645422502433,0.01125223846875264
1991-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0037360843565984727,monthly_rf,,0.005107555550883085,0.003680496258117344,0.0029468979817736185,-6.31604232944966,-5.180597908969578,-4.931884541620988,-4.796052398481776,2.846603178678938,1.672967125570668,0.30113065763511354,0.00443065937165557
1991-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0024796958450259013,monthly_rf,,0.00456542947577717,0.0035494873937914574,0.0029206759407320714,-6.662615919500416,-5.29612243904113,-4.989646806659406,-4.824933531001561,2.2536854055077677,1.695852630144715,0.3690749383018929,0.0043911856103916415
1991-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.005533408253169141,monthly_rf,,0.004765122988411688,0.0037659357026576827,0.00306731733754635,-7.009189509456227,-5.4116469691100155,-5.047409071697334,-4.853814663521241,3.1251771370409522,1.6731884178224423,0.6238679981444907,0.004414546312645167
1991-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.00114782318673005,monthly_rf,,0.004018875941966945,0.0034802962711171564,0.0029595844090283163,-7.355763099277766,-5.527171499175908,-5.105171336734743,-4.8826957960408155,1.6633591975923607,1.7337214877563119,0.5099270217899183,0.0028493651144015334
1991-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.004708433362070959,monthly_rf,,0.0022184366229698535,0.0025868953713341436,0.0025292116412563813,-5.695851120153897,-5.487382883118062,-5.127332236944731,-4.900224560858023,0.15673701713905688,0.6748531016299936,0.3570680153391666,0.0037910057008763948
1991-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.008967386207811805,monthly_rf,,0.003610741372482576,0.0032830151004876757,0.002890558613879544,-6.042424710310587,-5.602907413181796,-5.18509450198137,-4.9291056933774176,0.3217012263758077,0.6816552796739535,0.3720950920504488,0.004194682413712212
1991-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.017040016579044907,monthly_rf,,0.006381193784011154,0.004783921596343517,0.0036847066673559364,-6.388998300416212,-5.7184319432419075,-5.242856767017412,-4.957986825896698,0.7909199748681044,0.7479743166413634,1.067595246062249,0.006787197552004498
1991-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.015663489419853453,monthly_rf,,0.008296126491345505,0.00597089639196757,0.004357024082576535,-6.73557189044962,-5.833956473297951,-5.300619032052824,-4.986867958415859,3.9392884457391224,0.9486441945255226,1.1779123784989805,0.00766773087505787
1991-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0069338997949017584,monthly_rf,,0.008015099840378744,0.006075961297662906,0.004501653003064639,-7.082145480380897,-5.949481003349429,-5.358381297087566,-5.015749090934897,2.952478006474046,0.9836139457635492,1.1943721916891845,0.007632429032815801
1991-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.005269184915345463,monthly_rf,,0.0074486190356519676,0.005987940960177973,0.004544731259180135,-7.428719070167741,-6.065005533395782,-5.416143562121599,-5.044630223453811,2.0377045098026985,1.137691587871586,1.1493864441722597,0.0072025295302921314
1991-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.025898299731320653,monthly_rf,,0.011254778458929724,0.008160186624395379,0.0057432149663775404,-7.775292659750323,-6.180530063436383,-5.473905827154882,-5.073511355972594,1.3573227436258957,1.8737549270861116,1.0134355814093967,0.007095580775967136
1992-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.01700422268698336,monthly_rf,,0.005424961386313135,0.005414717311282777,0.004466499393352336,-4.4205622393184765,-4.835799980536081,-4.9803187921637315,-4.920526242064014,0.26948123855367706,0.6655775359792155,0.5666987815548512,0.013472176378453143
1992-02-29,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0037021606558699485,monthly_rf,,0.005069548501788497,0.005227875184919944,0.00442360035636713,-4.76713582956401,-4.951324510613983,-5.03808105720174,-4.949407374583328,0.23967632227320304,0.5167483559619549,0.5663956038421076,0.013050456558584084
1992-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.009037589278549071,monthly_rf,,0.002159253397835023,0.003671494725632037,0.003668081835985395,-4.735826549079784,-4.890029574740649,-4.9891939897313975,-4.932143096313236,-0.8732005577541017,0.1949294121387423,0.44171779399994854,0.013476445103725797
1992-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.00402313015757714,monthly_rf,,0.0025437701930002823,0.0037098586020045234,0.003688009167065943,-5.082400139312553,-5.0055541048176915,-5.046956254769329,-4.961024228832504,-0.07191495530652736,0.16026125539612088,0.43044077836680994,0.013364597972495205
1992-05-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.016069814306604393,monthly_rf,,0.005334185979152673,0.005058345613104995,0.004382946490763878,-5.428973729525771,-5.121078634892739,-5.104718519806742,-4.989905361351652,0.35942412991409917,0.2745984359914053,0.5251930548071789,0.014355260739681453
1992-06-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.010562459941411232,monthly_rf,,0.00641277614757764,0.0056588515418253315,0.00472977593047418,-5.775547319711339,-5.236603164965549,-5.162480784843605,-5.018786493870678,2.0752163051723156,0.12322739090944373,0.6595265674075171,0.011247165414846657
1992-07-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.017302226402653102,monthly_rf,,0.008659264007522018,0.00692915866431419,0.005435413354500589,-6.122120909857801,-5.352127695035847,-5.220243049879885,-5.047667626389578,4.997908639983018,0.7959061552929916,0.7008447015027328,0.008925298939106933
1992-08-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.007530191010168321,monthly_rf,,0.008426336842042394,0.006994732063685995,0.005552984190203971,-6.468694499948963,-5.467652225103325,-5.278005314915547,-5.076548758908348,2.888903404145897,0.8802178286413507,0.650198112787335,0.008795215423414276
1992-09-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.009272506961691842,monthly_rf,,0.008600901292654046,0.007243240224846191,0.005761744962249821,-6.815268089961917,-5.583176755167637,-5.335767579950556,-5.105429891426984,2.671265042919159,2.327248705053659,0.617108025006701,0.0046378318330363225
1992-10-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.015576557764183017,monthly_rf,,0.003613104206187598,0.004753571012464596,0.004564118055522684,-4.506088441440062,-4.850037748346707,-4.981233087072635,-4.9688025728508896,0.03608740632478643,0.6897029802056067,0.3869259019621455,0.010913065031932258
1992-11-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,-0.002073862244417222,monthly_rf,,0.002439886018681753,0.004008689292327511,0.004191556848783179,-4.835327250861173,-4.9565231001840235,-5.033439377454892,-4.995044472631372,-0.2749386510956215,0.42331165847417157,0.3341324550643738,0.010637144746641724
1992-12-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.013101426229817161,monthly_rf,,0.004639356156438357,0.005000718547820318,0.004691629391710045,-5.181900841089004,-5.072047630259946,-5.091201642492429,-5.023925605150376,-0.1294419416313453,0.45123754190338766,0.28119151203924153,0.010916619240925523
1993-01-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.016876202221768746,monthly_rf,,0.007163811063329554,0.006296349039351564,0.005375496916477053,-5.528474431295239,-5.187572160333737,-5.148963907529423,-5.052806737669253,1.1357235924087752,0.44800136856342104,0.5984887243389654,0.010836985649384259
1993-02-28,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.015305231553088806,monthly_rf,,0.00884338182810916,0.00727922966972338,0.0059328100978452815,-5.875048021470929,-5.303096690405137,-5.206726172565842,-5.0816878701879995,9.749270697846054,0.533806798462653,0.6756523479446213,0.011522566797840392
1993-03-31,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0016668902122788953,monthly_rf,,0.0073628753824838584,0.006666916240684634,0.005693382412223037,-6.221621611603425,-5.418621220473851,-5.264488437601653,-5.110569002706612,1.6520313809525602,0.4236049932434994,0.8455604135559511,0.01152777181302397
1993-04-30,bond,bond_monthly_return_downside_sharpe_vol,return_downside_sharpe_vol,monthly,monthly_sjm,monthly_only,0.0045634906500444244,monthly_rf,,0.006785363784613462,0.006437429812449373,0.00562996646047547,-6.568195201674833,-5.534145750539551,-5.3222507026368175,-5.139450135225085,1.2235755400959503,1.144074802361734,0.8520123289723884,0.0072022357445011105
