month_end,ff_mktrf,ff_smb,ff_hml,ff_rmw,ff_cma,ff_mom,ff_rf,smlo_vwret,smme_vwret,smhi_vwret,bilo_vwret,bime_vwret,bihi_vwret,crsp_ind12_buseq,crsp_ind12_chems,crsp_ind12_durbl,crsp_ind12_enrgy,crsp_ind12_hlth,crsp_ind12_manuf,crsp_ind12_money,crsp_ind12_nodur,crsp_ind12_other,crsp_ind12_shops,crsp_ind12_telcm,crsp_ind12_utils,crsp_tsy_10_20y,crsp_tsy_1_3y,crsp_tsy_20y_plus,crsp_tsy_7_10y,crsp_tsy_3_7y
1980-03-31,-0.1289,-0.0697,-0.0096,0.0182,-0.0105,-0.0958,0.0121,-0.1941,-0.1618,-0.1749,-0.092,-0.1073,-0.1305,-0.127890929,-0.10198006,-0.088229653,-0.180099369,-0.029692216,-0.124090461,-0.096698519,-0.082894486,-0.156383245,-0.091491738,-0.02644415,-0.065831764,0.0135675978,0.0087416282,-0.005194333,0.0276527877,0.0189516074
1980-04-30,0.0396,0.0105,0.0103,-0.0218,0.0034,-0.0048,0.0126,0.0625,0.0646,0.0608,0.0391,0.0559,0.0615,0.0067626956,0.0556951153,-0.017861651,0.0691912157,0.0431165997,0.0235934515,0.0710585847,0.0659603602,0.0481460806,0.0344773928,0.0734034701,0.1214318517,0.1336153808,0.0775219611,0.147393149,0.1129745094,0.1012138636
1980-05-31,0.0526,0.02,0.0038,0.0043,-0.0063,-0.0118,0.0081,0.0804,0.078,0.0806,0.0577,0.0546,0.0651,0.0483019061,0.0775298426,0.0429982904,0.0411999596,0.0692320052,0.0562565375,0.0791875469,0.0787100776,0.0823842179,0.1067449917,0.049907888,0.0456098214,0.053702521,0.0319159611,0.0395043841,0.0451745358,0.0411380574
1980-06-30,0.0297,0.0146,-0.008,-0.002,-0.0081,0.0158,0.0061,0.0524,0.0441,0.043,0.0308,0.0348,0.0243,0.0302956545,0.0103613914,0.0278718913,0.0591435813,0.002459796,0.0267007205,0.0594831105,0.0302073241,0.0536369548,0.0243240113,-0.005654832,0.0444417175,0.0273726782,0.0092269794,0.034970071,0.0228991169,0.0136412944
1980-07-31,0.0651,0.0374,-0.0629,0.0406,-0.0244,0.0029,0.0053,0.1317,0.0947,0.0718,0.0939,0.0534,0.0281,0.1539209227,0.0933453157,0.1174004349,0.0201910438,0.0885868352,0.115716473,0.031317802,0.0775606597,0.1115369614,0.1082956584,0.0099821087,-0.000984594,-0.031252314,-0.001956028,-0.048227177,-0.024588765,-0.014585642
1980-08-31,0.0175,0.0423,-0.0246,0.0205,-0.0073,0.0306,0.0064,0.0836,0.048,0.0378,0.021,0.0138,0.0176,0.0364034082,0.0196704475,0.0153133003,0.0365412531,0.0026591774,0.0145827322,0.0239887865,0.0148652771,0.0367855405,0.0193731155,0.0625131228,-0.011757086,-0.033888198,-0.020921109,-0.035262181,-0.039196153,-0.041454703
1980-09-30,0.0219,0.0063,-0.0461,0.019,-0.0286,0.0543,0.0075,0.0526,0.029,0.0107,0.0408,0.0323,-0.0095,0.019176506,0.0083833271,0.0099869932,0.0638499048,0.0362612568,0.0372751791,0.0255492913,0.0026155747,0.0497272542,0.0122842737,-0.016177754,0.0013157685,-0.026811635,0.0009164098,-0.030521281,-0.010145428,-0.00063497
1980-10-31,0.0104,0.0221,-0.0293,0.0177,-0.0143,0.0713,0.0095,0.0592,0.0221,0.028,0.0178,0.0294,-0.0096,0.0181004,-0.014776975,-0.016806376,0.0769596915,-0.011611288,0.0127193511,0.0055570417,0.0030938603,0.0317468674,-0.012940932,-0.033391323,0.0190978241,-0.019331426,-0.00450492,-0.028419507,-0.019652809,-0.016558431
1980-11-30,0.096,-0.0327,-0.0811,0.0426,-0.0552,0.1515,0.0096,0.1243,0.0444,0.0298,0.1149,0.1345,0.0472,0.102376759,0.0724681149,0.0493026283,0.2396395915,0.089083347,0.0909826269,0.0557712968,0.0091274789,0.0944418091,0.0265639673,-0.004108004,0.0719529914,0.0034655027,-0.003597142,0.0161259791,0.005696004,-0.00180082
1980-12-31,-0.0446,-0.0028,0.028,-0.0127,0.0127,-0.0671,0.0131,-0.0525,-0.0185,-0.0117,-0.0214,-0.0468,-0.0061,-0.008476773,-0.009715452,-0.01088498,-0.105635236,0.0445746228,-0.026232457,0.0290988824,0.0098385798,-0.048232647,-0.014559241,0.0081574147,-0.018377827,0.0289183303,0.0276358947,0.037487143,0.0230327281,0.0304012531
1981-01-31,-0.0506,0.033,0.0674,-0.0338,0.0427,-0.0782,0.0104,-0.0377,0.0068,0.0215,-0.0592,-0.0539,0.0164,-0.084761214,0.0033185802,-0.023764149,-0.10080004,-0.015620575,-0.028752043,-0.023023316,0.0197634466,-0.025919763,0.0020768641,0.0540686282,-0.024301915,-0.003671751,0.0039928413,-0.011096165,-0.005187071,0.0026892504
1981-02-28,0.0061,-0.0065,0.0097,0.0026,0.0206,-0.0135,0.0107,-0.0081,0.0237,0.026,0.0289,0.0126,0.0141,0.0008418214,0.0464491167,0.0636374262,-0.004696926,0.0170487387,0.0407237887,0.0170105449,0.0246063356,0.0134718594,0.0284604804,0.0214874208,-0.012299502,-0.030025828,0.0008925661,-0.042988082,-0.023924656,-0.018833572
1981-03-31,0.0366,0.0285,0.0061,-0.0227,-0.0056,0.0082,0.0121,0.0783,0.0789,0.0767,0.0402,0.0394,0.0541,0.0534864581,0.0242388801,0.0706863339,-0.016737455,0.0593360539,0.0727202878,0.0705382036,0.0686455899,0.1081037255,0.1275270089,0.0119468863,0.0297839967,0.0272026048,0.0235497096,0.035665095,0.0237815748,0.0243427937
1981-04-30,-0.0216,0.0472,0.0228,0.0081,0.0154,-0.0108,0.0108,0.0242,0.036,0.0364,-0.0239,-0.0243,0.0096,0.0055323589,-0.012477264,0.0199681846,-0.075716635,0.0312839575,-0.008197752,0.0039795135,0.0120711267,0.0139711031,0.0312106389,0.0618502454,-0.026414147,-0.040361178,-0.013144086,-0.058991723,-0.035490502,-0.02422344
1981-05-31,0.0013,0.0236,-0.0043,0.0047,-0.0178,0.0356,0.0115,0.049,0.0267,0.017,0.0078,-0.0047,0.0312,0.0497338527,-0.01267124,0.0288484212,-0.037775658,0.0339048552,-0.001715653,0.0269415713,0.0267384184,0.0226300461,0.0288528243,0.0718885878,0.0182831106,0.0439685265,0.0123780395,0.0600939071,0.0405808236,0.0283807903
1981-06-30,-0.0234,-0.0093,0.0514,-0.0129,0.0269,-0.0567,0.0135,-0.0566,0.0079,0.0139,-0.0317,0.0211,0.0006,-0.074362343,0.0180975988,-0.04327106,0.0408151661,-0.055724477,-0.027557939,0.0172009791,-0.002033063,-0.041307316,-0.014783452,-0.020218845,0.0349343692,-0.005033646,0.0133936207,-0.009548774,-0.006646842,0.0044618804
1981-07-31,-0.0155,-0.0195,-0.0061,0.0108,-0.0266,-0.0244,0.0124,-0.0267,-0.0243,-0.0151,0.013,-0.0062,-0.0108,-0.036638542,-0.037588279,-0.029192685,0.0793009787,-0.03915291,-0.026538936,-0.029188176,-0.007268905,-0.023369488,-0.033812273,0.0034074601,0.0280056831,-0.027485831,-0.006732233,-0.032713833,-0.027211275,-0.021295408
1981-08-31,-0.0702,-0.0182,0.0471,-0.0031,0.0138,-0.011,0.0128,-0.0994,-0.0596,-0.0481,-0.0684,-0.0548,-0.0254,-0.073164886,-0.056652746,-0.079012177,-0.062762247,-0.077665712,-0.073175082,-0.05287759,-0.050855575,-0.060921018,-0.056030826,-0.008076837,-0.008226899,-0.049916593,0.0011237375,-0.048738008,-0.031306371,-0.014138445
1981-09-30,-0.072,-0.0246,0.0511,0.0008,0.0253,0.0213,0.0124,-0.1019,-0.066,-0.0496,-0.0634,-0.0601,-0.0135,-0.03660649,-0.065957391,-0.029785167,-0.123264591,-0.013075591,-0.074225596,-0.021831277,-0.020479345,-0.093865106,-0.037079868,0.0285499077,-0.055351741,-0.017331957,0.012646484,-0.010576177,-0.001799392,0.0039497662
1981-10-31,0.0492,0.0228,-0.0409,0.0312,-0.0279,0.0383,0.0121,0.1034,0.066,0.058,0.0806,0.0388,0.0443,0.0529576225,0.0581015302,-0.041329022,0.0990441826,0.0804199798,0.0294667107,0.0725554866,0.0747249183,0.0673576843,0.0675865429,0.0606123029,0.0487223262,0.0774619788,0.0413862668,0.0641712118,0.0576608019,0.0589694711
1981-11-30,0.034,-0.0158,0.0191,0.0014,0.01,-0.0021,0.0107,0.0072,0.05,0.0455,0.0419,0.0519,0.0417,0.0144389932,0.0349242438,0.0484851247,0.0677702124,0.0391092628,0.0489064524,0.0537145368,0.0265996107,0.0430029194,0.0105104254,0.0270472648,0.0592149646,0.1192702564,0.0487601151,0.129869723,0.104770356,0.077522148
1981-12-31,-0.0363,0.0118,0.0079,0.0021,0.0245,0.0128,0.0087,-0.0237,-0.0091,-0.0145,-0.0309,-0.0273,-0.0244,-0.000941522,-0.02687937,0.0047976389,-0.065396775,-0.007487724,-0.013086329,-0.039135805,-0.017806854,-0.036439699,-0.019711342,-0.014263286,-0.023294426,-0.048031293,-0.014418304,-0.055935278,-0.038984193,-0.03029249
1982-01-31,-0.0323,-0.011,0.0319,-0.0143,0.0195,0.0177,0.008,-0.0487,-0.0326,-0.0084,-0.0194,-0.037,0.0041,0.0271057691,-0.018724516,0.01148441,-0.085078378,0.0141972743,-0.039231993,-0.023370973,-0.009046119,-0.04639741,0.0014854137,0.0061812689,-0.003859877,-0.000768698,0.0050856722,-0.00336259,0.0012036048,0.0050162317
1982-02-28,-0.0586,0.004,0.0609,-0.0355,0.0457,0.0487,0.0092,-0.0743,-0.0314,-0.0075,-0.0737,-0.0345,-0.0188,-0.052825257,-0.057951881,-0.020099703,-0.112029546,-0.017493204,-0.054837417,-0.030097577,-0.019400181,-0.055299369,-0.014540483,-0.057143355,-0.000464956,0.0181336717,0.011695545,0.0152389277,0.023735108,0.015812584
1982-03-31,-0.0182,0.0002,0.0376,-0.0128,0.0237,0.029,0.0098,-0.0217,-0.0046,0.0156,-0.0189,-0.0051,0.0189,-0.037203553,-0.013415132,0.0351246016,-0.037419488,-0.025360744,-0.020061895,-0.013417876,0.0247077811,-0.017732601,0.0428613471,0.020651867,0.0178201599,0.0191300052,0.0097399358,0.0243413722,0.002215194,0.0060464482
1982-04-30,0.0324,0.0121,-0.0308,0.015,-0.0005,-0.0046,0.0113,0.0657,0.057,0.0402,0.0575,0.0348,0.0215,0.0769203089,0.04992948,0.044476182,0.043039007,0.0735442034,0.0262506125,0.0338905674,0.0666238834,0.0407680196,0.0551934541,-0.014517373,0.0380697752,0.0319019129,0.0190796485,0.030588666,0.0272254777,0.0266746746
1982-05-31,-0.0393,0.0041,0.0178,0.0096,-0.0012,0.0251,0.0106,-0.0358,-0.0229,-0.0149,-0.0352,-0.0231,-0.0205,-0.054418626,-0.038945068,-0.019301691,0.0228272329,-0.029983179,-0.050611402,-0.054040294,-0.032775028,-0.057436945,-0.027521422,-0.009840336,-0.004612671,0.009386572,0.0170425348,0.006797423,0.0135903612,0.0149550041
1982-06-30,-0.0308,-0.0051,0.0156,0.0009,0.0253,0.0489,0.0096,-0.0367,-0.0173,-0.013,-0.0249,-0.0118,-0.0175,-0.025305051,-0.0351373,0.0266200736,-0.063593009,-0.007076513,-0.021970869,-0.028904545,0.0181848156,-0.023346633,0.0272612449,-0.024412232,-0.021302416,-0.022153143,-0.005576408,-0.021315489,-0.022030169,-0.016950804
1982-07-31,-0.032,0.0101,0.0007,0.01,0.0144,0.044,0.0105,-0.0236,-0.0057,-0.0102,-0.0069,-0.041,-0.0189,0.0163814503,-0.027203993,-0.003437038,-0.084151754,0.0078107218,-0.022236419,-0.029312796,-0.004835508,-0.030277407,0.0022848286,0.0120141956,-0.025742847,0.0472492598,0.0330304611,0.0446821745,0.0494903187,0.045141006
1982-08-31,0.1115,-0.0446,0.0109,-0.0185,0.0017,-0.036,0.0076,0.0806,0.0897,0.0806,0.1138,0.1301,0.1357,0.128616461,0.1436523674,0.1373168335,0.0969516307,0.1236798812,0.1369712755,0.1129292486,0.0915025776,0.1106978734,0.1253625705,0.1082783933,0.1199979447,0.0742114406,0.0302915161,0.0765030577,0.0588995303,0.0452437651
1982-09-30,0.0132,0.0255,0.0023,0.0216,-0.0002,0.0414,0.0051,0.0273,0.0472,0.0508,0.0192,0.0197,0.0004,0.0107631672,-0.002090329,-0.007224382,0.0177969594,0.0136626451,-0.014452604,0.0576299322,0.0512986399,0.0103924667,0.0478792776,0.0098750571,0.0106113136,0.0594395523,0.0217692593,0.0732463249,0.0437835168,0.0348854984
1982-10-31,0.1124,0.0196,-0.0362,0.002,-0.003,0.0001,0.0059,0.1593,0.1312,0.1179,0.128,0.1122,0.0969,0.1671565006,0.1214429059,0.1654816126,0.0559974688,0.0821465069,0.1346151406,0.1549073969,0.1045052369,0.1687639377,0.1680266394,0.0811641182,0.0471863015,0.0751176742,0.0275050596,0.0893715678,0.0532109216,0.046412877
1982-11-30,0.0468,0.0439,-0.018,-0.0102,0.0029,0.0592,0.0063,0.0971,0.0846,0.0922,0.0714,0.0234,0.0402,0.1100965003,0.0474344525,0.0827539695,-0.045195513,0.0520891913,0.0613471156,0.0647433884,0.0509890718,0.0951657502,0.1117851887,0.0595061102,0.0018112385,-0.003724677,0.0111662511,-0.008958025,0.0008277158,0.0080374651
1982-12-31,0.0056,-0.0014,-0.0006,0,0.01,-0.0002,0.0067,0.0122,0.011,0.0065,0.0116,0.0112,0.0161,0.0277715092,-0.018459819,0.0299907151,0.0552265681,0.0067356666,0.017826503,-0.021858337,0.0092359603,0.0019730328,-0.020137015,-0.011887757,0.0429877209,0.0276036419,0.0150332235,0.029258039,0.0278722236,0.0221314746
1983-01-31,0.0359,0.0341,-0.0072,-0.0152,-0.0056,-0.0163,0.0069,0.0971,0.0558,0.0506,0.0271,0.0327,0.0592,0.0875542416,0.0696178089,0.0513968175,0.0366623655,0.0148981403,0.044497708,0.0068524766,-0.010132441,0.0677298295,0.0131657407,0.1248610896,0.0366510976,-0.022014754,0.0065824901,-0.038326578,-0.009569308,0.001919258
1983-02-28,0.0259,0.0288,0.0066,-0.0036,0.0101,0.0369,0.0062,0.0426,0.0662,0.0698,0.0364,0.0242,0.0225,0.0386643781,0.0323377687,0.0361986971,-0.006262427,0.0291735124,0.0444738056,0.0494067305,0.0367836232,0.0310676766,0.0791678142,-0.004491638,0.0161418047,0.0439423662,0.0128962214,0.0564483508,0.0383418465,0.0244617482
1983-03-31,0.0281,0.0137,0.0206,-0.0019,0.028,0.0088,0.0063,0.0255,0.0639,0.0619,0.0251,0.0439,0.0298,0.007462253,0.0259520236,-0.011545605,0.0595709543,0.0464875053,0.0174065173,0.0648735162,0.0748577629,0.020054945,0.0842663286,0.0045579743,0.0029289375,-0.006226799,0.0005622506,-0.005413057,-0.004863795,-0.003758524
1983-04-30,0.0665,0.0043,0.0043,-0.0007,0.0151,0.0163,0.0071,0.0804,0.0779,0.0742,0.0568,0.0903,0.0717,0.0750270614,0.0763777725,0.1091476407,0.0935026406,0.0499093872,0.057427996,0.0935851025,0.0627490641,0.0711787849,0.0855507506,0.050512987,0.0472407638,0.0338683866,0.0154930407,0.0363935414,0.0270430371,0.0219529007
1983-05-31,0.0051,0.0626,-0.014,-0.0181,-0.0143,-0.0155,0.0069,0.079,0.0542,0.0511,-0.0011,0.0008,-0.0012,0.032669539,0.0128651697,-0.019729935,0.013682021,-0.024821088,0.0242244163,0.0066569697,-0.009088799,0.0546583627,0.0062352647,-0.013592474,0.0252172153,-0.031595931,-0.000860552,-0.040898876,-0.017968641,-0.010789919
1983-06-30,0.0307,0.0116,-0.0389,0.0255,-0.0078,0.0183,0.0067,0.0573,0.0426,0.0247,0.0527,0.0366,0.0076,0.0632836652,0.0163704921,0.1044004033,0.0639668231,0.0672772418,0.0157746083,0.0026518221,0.031001025,0.0391532768,0.0606653558,0.0008768099,-0.006946552,0.0015015889,0.0045455177,0.0068864512,0.0005965556,0.0015635963
1983-07-31,-0.0406,0.0105,0.0554,-0.0007,0.0288,-0.0308,0.0074,-0.0576,0,0.0123,-0.0521,-0.0272,-0.0112,-0.052166993,-0.016861991,-0.040106808,-0.023081947,-0.056121864,-0.028512573,-0.026496096,-0.02864616,-0.051189158,-0.032745197,-0.051739335,0.0101443385,-0.041197689,-0.003086948,-0.054991969,-0.030359974,-0.018293438
1983-08-31,-0.005,-0.0432,0.0559,0.0052,0.0185,-0.0538,0.0076,-0.0485,-0.0274,-0.0033,-0.0133,0.0094,0.0533,-0.01066562,0.0456353492,-0.02379524,0.0692106266,-0.010306092,-0.011144145,0.0049895707,0.0079094958,-0.033225193,-0.047201111,0.0221316094,0.0152132974,0.0014916421,0.0081558677,0.0043827211,0.0054165859,0.0049449067
1983-09-30,0.0091,0.003,0.0099,0.0121,0.005,-0.0001,0.0076,0.0024,0.0253,0.0392,0.0252,0.0154,0.0082,0.0212052081,0.0062619569,0.0434254946,-0.046424543,0.0131252971,0.0296654353,0.0193706186,0.0472392972,0.0089288034,0.0216769776,0.0225174682,0.0465538392,0.0453982065,0.0195439052,0.051961546,0.0361554503,0.0290920031
1983-10-31,-0.0343,-0.0375,0.0496,-0.0082,0.03,-0.0446,0.0076,-0.0894,-0.0431,-0.0222,-0.0358,-0.0086,-0.0038,-0.071435669,-0.020373214,0.0000879861,-0.020903426,-0.023115582,-0.023737966,-0.031733724,-0.002583049,-0.058748927,-0.018007262,-0.052241184,0.0308332913,-0.010653571,0.0087988204,-0.016154025,-0.002489315,0.0043551848
1983-11-30,0.0216,0.0187,-0.0073,-0.0068,0.0064,-0.0014,0.007,0.0476,0.0428,0.0432,0.029,0.0249,0.019,0.0232649374,0.0318776837,0.0426733814,-0.00432691,-0.029990727,0.0780685727,0.0393336021,0.0234298967,0.0591943939,0.0448325377,0.0313828224,-0.016417652,0.0181892596,0.0082251658,0.0217653197,0.0145410532,0.0102622454
1983-12-31,-0.0177,-0.0042,0.0175,0.0155,0.0133,0.0081,0.0073,-0.0317,-0.0041,0.0028,-0.0079,-0.0103,-0.0074,0.0029945659,-0.032607296,0.0084972298,0.0207514438,-0.037024055,-0.003183509,-0.010244711,-0.003323712,-0.011741297,-0.047925827,-0.015357202,-0.037382831,-0.005451242,0.0058258531,-0.007781477,-0.001963255,0.0027530239
1984-01-31,-0.0192,0,0.0748,-0.0088,0.0288,-0.0257,0.0076,-0.0418,-0.0023,0.0205,-0.053,0.0054,0.0344,-0.062647006,-0.040727853,-0.053078549,0.0975455321,-0.006757754,-0.033509011,-0.003491349,-0.008349884,-0.034581921,-0.058577793,0.0421398512,0.0140862851,0.0223160007,0.0136091447,0.0178732319,0.0191566983,0.0180653714
1984-02-29,-0.0476,-0.0158,0.0341,0.0104,0.0151,0.0045,0.0071,-0.0687,-0.05,-0.0349,-0.048,-0.0417,-0.0135,-0.060140365,-0.062544452,-0.062537889,0.0376518429,-0.02125501,-0.067561923,-0.04782311,-0.056076222,-0.057791198,-0.046799235,-0.036499756,-0.033458652,-0.016890753,0.0025679105,-0.021761477,-0.009437748,-0.00504726
1984-03-31,0.0065,-0.0025,0.0053,-0.0097,0.0115,0.0109,0.0073,0.0013,0.015,0.0234,0.0161,0.016,0.0045,0.0150026846,0.0538932452,0.0029085435,0.00302005,-0.007968505,0.0261462713,0.0198294926,0.016823997,0.0299085448,0.0133290868,-0.027598241,-0.003643045,-0.017898145,-0.000069528,-0.019915339,-0.016573001,-0.007125933
1984-04-30,-0.0051,-0.0094,0.0119,0.033,0.0077,0.0214,0.0081,-0.011,0.0004,-0.0005,0.0041,0.0022,0.0174,-0.004514006,0.0110399637,0.0128757389,0.0389908654,0.0238919789,-0.006646732,-0.011528375,0.0065176611,-0.038758517,0.0032981438,0.0202299809,-0.005780261,-0.008051029,0.0069223003,-0.011408987,-0.003422493,0.0014501451
1984-05-31,-0.0598,0.0014,0.0026,0.0241,-0.0051,0.0154,0.0078,-0.0603,-0.048,-0.0439,-0.0484,-0.0462,-0.0596,-0.057084608,-0.051856597,-0.06003808,-0.050642089,-0.065390874,-0.062720652,-0.068026977,-0.025971311,-0.060467035,-0.050641923,-0.038152851,-0.007109921,-0.053519346,-0.008118384,-0.056468423,-0.041868903,-0.027948595
1984-06-30,0.0181,0.0016,-0.0275,0.0308,-0.0157,-0.0053,0.0075,0.047,0.0206,0.0104,0.044,0.0155,0.0256,0.0170877595,0.0171655994,0.0219169123,-0.022479922,0.0372915062,0.0370502577,0.021332154,0.064614978,0.0206803413,0.0730764903,0.0746338818,0.0044192139,0.0143634784,0.0082059624,0.01461502,0.0123117637,0.0101440464
1984-07-31,-0.0272,-0.0221,0.0039,0.0352,-0.0216,0.0277,0.0082,-0.0549,-0.0302,-0.0327,-0.01,-0.0173,-0.0244,-0.023221784,-0.01960759,0.0252424209,-0.074887114,-0.037673461,-0.012965206,-0.007983025,-0.015405336,-0.044749746,0.0011715687,0.0279914992,-0.000094329,0.0681583879,0.0202618162,0.0773975265,0.0571155286,0.0409497931
1984-08-31,0.1027,-0.0028,-0.0174,-0.0073,-0.0091,-0.0562,0.0083,0.1344,0.1022,0.0949,0.1113,0.1122,0.116,0.1390987222,0.1153463477,0.1000722185,0.1397673408,0.1042936638,0.1205221445,0.1097337204,0.0873131739,0.1184821532,0.0983876059,0.0671895246,0.0775774073,0.0228405453,0.0111711949,0.0226443943,0.0147841402,0.0117774804
1984-09-30,-0.008,-0.0004,0.0525,0.0137,0.0239,0.0366,0.0086,-0.027,0.013,0.0227,-0.0234,-0.0043,0.0319,-0.039625093,-0.023913544,-0.001919918,0.0224618103,-0.044261165,-0.026306253,0.0318038431,0.0124982967,-0.000655267,0.0003187512,0.0293913117,0.0483149887,0.0333964097,0.0166411177,0.0350537813,0.0271861643,0.0207787318
1984-10-31,-0.0084,-0.0134,0.0059,0.0114,-0.0104,0.0328,0.01,-0.0218,-0.0028,0.0022,0.007,0.0089,-0.0051,-0.004694712,-0.001241567,0.0212668389,-0.044759239,0.0164677797,0.007647199,0.0125873946,0.0125183254,-0.005022233,-0.007386729,-0.008155378,0.0334056418,0.0573392506,0.0254065967,0.0622357724,0.0475600752,0.0391040145
1984-11-30,-0.0177,-0.0106,0.0387,0.008,0.0195,0.0156,0.0073,-0.0447,-0.0036,0.0012,-0.0223,-0.0124,0.0092,-0.038840782,-0.008265722,-0.030159546,-0.010218194,-0.001222779,-0.014994455,0.0017413802,0.0043432519,-0.016753374,-0.029148526,-0.001751379,0.0309081759,0.0124250066,0.0193257248,0.0126161119,0.0163395217,0.0192611933
1984-12-31,0.0184,-0.0074,-0.0029,0.0128,-0.0128,0.0138,0.0064,0.0207,0.016,0.0195,0.0269,0.0268,0.0223,0.0256689302,0.0130858769,0.04682129,-0.005706431,0.0271055164,0.0250055425,0.0435802964,0.0270425754,0.016974445,0.0073900656,0.0508199651,0.0260295335,0.0102884937,0.0148213077,0.0122039404,0.011818712,0.0153806035
1985-01-31,0.0797,0.0345,-0.0521,-0.0099,-0.0346,-0.0682,0.0065,0.1486,0.0994,0.089,0.1012,0.081,0.0567,0.1269221575,0.0576301943,0.1024912465,0.0652240043,0.0841957198,0.0961516022,0.0872747148,0.0530983138,0.1219701538,0.1321214728,0.0583651798,0.0238347216,0.0354329202,0.0121288751,0.0360195084,0.0302130899,0.0207172452
1985-02-28,0.0122,0.0097,-0.0024,0.0142,0.011,0.0191,0.0058,0.0293,0.0283,0.0154,0.0131,0.0164,0.0223,-0.013194974,0.0188540073,-0.013458445,0.039150199,0.0361034264,0.010931093,0.0211475767,0.0513314812,0.0207523779,0.0213182277,0.0274495568,0.0130376551,-0.043194049,-0.003041037,-0.05106924,-0.029566932,-0.016689842
1985-03-31,-0.0084,-0.0138,0.0401,0.0123,0.0286,0.0178,0.0062,-0.0322,-0.0114,0.0133,-0.0131,-0.0068,0.0216,-0.060136102,-0.013495838,-0.053085098,0.0134458309,0.029864849,-0.034299809,0.0008395725,0.0438866527,-0.008218443,-0.005771879,0.053445948,0.0615083897,0.0261096495,0.011923331,0.0287575447,0.0223898706,0.0169173117
1985-04-30,-0.0096,-0.0014,0.036,0.0162,0.0071,0.0295,0.0072,-0.0203,0.0013,0.0149,-0.0179,-0.0079,0.0189,-0.038596173,-0.001519673,-0.032848166,0.0362742517,-0.016391852,-0.020439462,0.0255205581,-0.020075984,-0.010673864,0.0011273027,0.0086795236,0.0166523934,0.0212984451,0.0160727889,0.0183115911,0.0217248935,0.0219474798
1985-05-31,0.0507,-0.0236,-0.0098,0.0127,-0.0143,0.0405,0.0066,0.0419,0.0397,0.0322,0.0614,0.0699,0.0515,0.0273995422,0.0694223674,0.0618822301,0.0062960444,0.0940037969,0.0571331106,0.0612116464,0.0780440376,0.0663398755,0.0955755142,0.0668129829,0.0538186332,0.0870360771,0.0253046886,0.0940391168,0.0718079393,0.0483879898
1985-06-30,0.0127,0.0021,0.0038,0.0169,-0.0102,0.0337,0.0055,0.0145,0.0251,0.0228,0.0149,0.0189,0.0141,-0.00738467,0.01783989,0.0163894729,-0.004586338,0.0238974457,0.0130084222,0.0293245468,0.0264431426,0.0240894939,0.0155511376,0.0402978214,0.0369714165,0.0112599671,0.0111466512,0.0142603584,0.0075731495,0.0092710008
1985-07-31,-0.0072,0.0285,-0.0162,-0.0036,-0.0037,-0.0369,0.0062,0.0273,0.0247,0.0118,0.0024,-0.0089,-0.0146,0.0452051551,0.0339442573,0.0254334044,-0.005912757,-0.00455949,0.0337273314,-0.014272811,-0.025227509,0.026816747,-0.038230338,-0.045506609,-0.047051855,-0.014938636,0.003131706,-0.015594625,-0.007914131,-0.001738668
1985-08-31,-0.0101,-0.003,0.0234,-0.0016,0.0193,0.0177,0.0055,-0.0201,0.0005,0.0027,-0.0156,-0.0007,0.0084,-0.026252244,-0.008834291,-0.030356457,0.0154331439,-0.008240405,-0.01254927,-0.001495464,0.0076989705,-0.007507572,-0.008978088,0.0052769854,0.0191698466,0.0261430006,0.0107349226,0.0275036436,0.0239355354,0.0169032596
1985-09-30,-0.045,-0.0184,0.0121,0.0111,0.0158,0.016,0.006,-0.0724,-0.0431,-0.0425,-0.0383,-0.027,-0.0439,-0.04677798,-0.030930071,-0.03393366,-0.01300477,-0.039451373,-0.043805641,-0.042553997,-0.009553132,-0.063101329,-0.046609876,-0.04230585,-0.053469849,0.0023291323,0.008224126,-0.001595125,0.0068996437,0.0095823438
1985-10-31,0.04,-0.0147,0.0077,0.0088,-0.0106,0.0487,0.0065,0.033,0.0369,0.0338,0.0407,0.053,0.0552,0.0298536932,0.0682389492,0.01020722,0.0604547781,0.029470913,0.0174975081,0.0769140071,0.0362467757,0.0309579475,0.0687165404,0.0402794508,0.0631813396,0.0332385725,0.0106276188,0.0365516583,0.0246010727,0.0179682203
1985-11-30,0.0646,-0.0005,-0.0291,0.0032,-0.0235,-0.0055,0.0061,0.0772,0.0695,0.0627,0.0906,0.0662,0.047,0.0850900998,0.0656220901,0.0991774305,0.0016532713,0.0973766455,0.0863440274,0.0739736672,0.0873341756,0.0704450254,0.0823993428,0.0748956688,0.0407587235,0.0417726606,0.0113367177,0.0425984188,0.028223652,0.0199856541
1985-12-31,0.0388,-0.0041,-0.0146,0.0096,-0.0177,-0.0023,0.0065,0.0481,0.0422,0.0315,0.0572,0.0357,0.0447,0.0831157543,0.0567248802,0.0696366602,-0.028192296,0.0349219246,0.0408685308,0.0507899232,0.0534359607,0.0273524095,0.0427358283,0.0655126144,0.0484267487,0.0540520402,0.0142710495,0.0600352388,0.0442578476,0.0283389329
