date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
2009-08-31,normal,normal,0.035723,0.010504657415381,0.0001,normal,0.07820563816849391,0.8244399537398692,0.09735440809163683,normal,0.002889061492034912,0.7091126151402197,0.28799832336774533
2009-09-30,normal,normal,-0.019762,0.0049375166698109,0.0,normal,0.07820563816849391,0.8244399537398692,0.09735440809163683,normal,0.0032444520279400835,0.7240049712558084,0.2727505767162516
2009-10-31,normal,normal,0.057364,0.0129466597617815,0.0,normal,0.07820563816849391,0.8244399537398692,0.09735440809163683,normal,0.002741512971289145,0.7217571419260548,0.275501345102656
2009-11-30,normal,normal,0.017771,-0.015631390593047,0.0001,normal,0.07761348913323111,0.8246945980348969,0.09769191283187194,normal,0.004315207144745013,0.7614556724454178,0.23422912040983712
2009-12-31,normal,normal,-0.036974,0.0152758481893606,0.0,normal,0.07805953229869872,0.8241974669263925,0.09774300077490881,normal,0.0037578333342801,0.7724810304436525,0.22376113622206742
2010-01-31,normal,normal,0.028514,0.0037343257431885,0.0,normal,0.07785663006675013,0.8217365043682398,0.10040686556501018,normal,0.004467350548935905,0.801313263645602,0.19421938580546227
2010-02-28,normal,normal,0.058796,-0.0012295264730428,0.0001,normal,0.03192196665952785,0.9172433802309952,0.05083465310947691,normal,0.0066274539372423,0.8358405147012532,0.1575320313615046
2010-03-31,normal,calm,0.014759,0.0104096237992574,0.0001,normal,0.031436833639183565,0.9177285132513394,0.05083465310947691,normal,0.0055962307589429855,0.8438813782399062,0.150522391001151
2010-04-30,calm,normal,-0.081976,0.0084148727984345,0.0001,normal,0.29131411370970756,0.47394906962344113,0.23473681666685156,normal,0.03481506862105695,0.5541163578420201,0.41106857353692294
2010-05-31,normal,normal,-0.053882,0.0156814383102859,0.0001,normal,0.06970965626964036,0.8188010484837612,0.11148929524659823,normal,0.007265045326014482,0.7976129016236446,0.19512205305034083
2010-06-30,normal,normal,0.068778,0.0106750160248507,0.0001,normal,0.0693442550053795,0.8323805334421365,0.09827521155248377,normal,0.00937190361750293,0.8081066920489063,0.18252140433359076
2010-07-31,normal,normal,-0.047449,0.0128613245517748,0.0001,normal,0.06582024096405754,0.8401836286117191,0.09399613042422322,normal,0.008669136711311285,0.8110442083406632,0.1802866549480255
2010-08-31,normal,normal,0.087551,0.0010656936943445,0.0001,normal,0.06365970667097402,0.8788251983491003,0.057515094979925796,normal,0.00928422993150172,0.808942896587737,0.18177287348076132
2010-09-30,normal,normal,0.036856,0.0035605595852428,0.0001,normal,0.06046255622614908,0.8926472197435412,0.046890224030309895,normal,0.0097346591282905,0.8089354112866877,0.18132992958502187
2010-10-31,normal,normal,-0.00229,-0.0057474019825239,0.0001,normal,0.05978309086644284,0.897246230882466,0.0429706782510913,normal,0.008618504621495809,0.8090332190123426,0.18234827636616163
2010-11-30,normal,calm,0.0653,-0.0107836695820952,0.0001,normal,0.05978309086644284,0.8978223625697087,0.0423945465638485,normal,0.0081115803908568,0.8088490781848452,0.1830393414242979
2010-12-31,calm,calm,0.022646,0.0011638535128877,0.0001,normal,0.24365739116955976,0.5597429893705818,0.19659961945985857,normal,0.05298589252188687,0.5381273911432483,0.40888671633486484
2011-01-31,calm,calm,0.031957,0.00250150638158,0.0001,normal,0.24098455510197006,0.5718513773646486,0.18716406753338133,normal,0.04773945309677342,0.5347335698324296,0.417526977070797
2011-02-28,calm,calm,-0.001047,0.0005524794793336,0.0001,normal,0.199717275545885,0.5927043801237515,0.20757834433036346,stressed,0.08938538394333144,0.20566187667178373,0.7049527393848848
2011-03-31,calm,calm,0.028495,0.0126939436782098,0.0,normal,0.15271709736002406,0.6276420461216046,0.2196408565183714,stressed,0.07311242185542843,0.17543838796054959,0.7514491901840219
2011-04-30,calm,calm,-0.013501,0.0130501213337728,0.0,normal,0.2011455850617289,0.6047906343641928,0.19406378057407825,stressed,0.1038114192983072,0.21530215685334517,0.6808864238483476
2011-05-31,calm,normal,-0.018258,-0.0029277294423118,0.0,normal,0.20395742142000126,0.6031265865471754,0.19291599203282325,stressed,0.10217983612228095,0.22222713654983212,0.675593027327887
2011-06-30,normal,normal,-0.021474,0.0158680254837524,0.0,normal,0.041173828530997596,0.9101755301858053,0.04865064128319694,normal,0.04539460329224632,0.6836631922289972,0.2709422044787565
2011-07-31,normal,normal,-0.056791,0.0146099630371439,0.0001,normal,0.021968171467407743,0.9560157936626431,0.022016034869948967,normal,0.04644281414674293,0.7545516552890392,0.19900553056421774
2011-08-31,normal,normal,-0.071762,0.0072746108025669,0.0,normal,0.16896387154455603,0.8156201546544729,0.015415973800970996,calm,0.5323198857713572,0.4499598471161727,0.01772026711247006
2011-09-30,normal,normal,0.107723,0.0010741690902129,0.0,normal,0.2183549683127226,0.6685370502187572,0.11310798146852037,calm,0.6428513507122409,0.34885407312968975,0.008294576158069333
2011-10-31,normal,normal,-0.005059,-0.0008675452464799,0.0,normal,0.18431317715923676,0.6396626055411251,0.17602421729963844,calm,0.5531032765510528,0.43401678717370806,0.012879936275239024
2011-11-30,normal,normal,0.008533,0.0109908314529718,0.0,normal,0.22326994632441188,0.6641887440116391,0.11254130966394914,calm,0.5360034973668026,0.44166111064101504,0.022335391992182305
2011-12-31,normal,normal,0.043583,0.0087807027952468,0.0,normal,0.2142291968654458,0.678696437601705,0.10707436553284938,calm,0.5316182502575398,0.4528207136848751,0.015561036057585183
