date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
1997-11-30,normal,normal,0.015732,0.0100684287505223,0.0048,normal,0.34297412731944066,0.6448136665219261,0.012212206158633365,normal,0.24613222054430575,0.702039205626745,0.051828573828949134
1997-12-31,normal,normal,0.01015,0.0128382484129958,0.0043,normal,0.37208916753421,0.6106759812902606,0.01723485117552932,normal,0.24655603187726663,0.7041370860304306,0.049306882092302835
1998-01-31,normal,normal,0.070449,-0.0007531273934133,0.0039,normal,0.38490893410599386,0.5910126797288928,0.02407838616511349,normal,0.2580444445469631,0.6931488160201742,0.048806739432862754
1998-02-28,normal,calm,0.049946,0.0034363383196434,0.0039,normal,0.3738827370355511,0.6200393626939457,0.0060779002705031795,normal,0.27061830840582557,0.6887540258817667,0.04062766571240771
1998-03-31,calm,calm,0.009076,0.0052196053469129,0.0043,calm,0.9482845281870383,0.04598962965520296,0.005725842157758683,calm,0.7713626384932796,0.19097262997682213,0.037664731529898264
1998-04-30,calm,normal,-0.018826,0.0094858156028367,0.004,calm,0.9371719832576165,0.05710217458462469,0.005725842157758683,calm,0.7664115019232528,0.19530382309970137,0.03828467497704594
1998-05-31,normal,normal,0.039438,0.0084808490885597,0.0041,normal,0.3199643739641424,0.6732335828230954,0.0068020432127620075,normal,0.2836830106800158,0.6732049270127725,0.043112062307211825
1998-06-30,normal,normal,-0.011615,0.0021272625489829,0.004,normal,0.29610104601338433,0.6975135774405201,0.006385376546095342,normal,0.2651575917074272,0.6961235273344548,0.038718880958118
1998-07-31,normal,normal,-0.145797,0.0162743929688664,0.0043,normal,0.3372488798731683,0.6547634453260275,0.007987674800804171,normal,0.2846819418925922,0.6742026421473272,0.04111541596008048
1998-08-31,normal,normal,0.062396,0.0234160284363664,0.0046,calm,0.5116454042038147,0.4883545957961852,0.0,normal,0.24324532657070008,0.7567546734292999,0.0
1998-09-30,normal,normal,0.080294,-0.005275470256851,0.0032,calm,0.5448649862593368,0.4551350137406633,0.0,normal,0.2793158069429845,0.7206841930570155,0.0
1998-10-31,normal,normal,0.059126,0.0056634110052555,0.0031,calm,0.5141861990115325,0.48581380098846755,0.0,normal,0.2553368142618263,0.7446631857381737,0.0
1998-11-30,normal,normal,0.056375,0.0030066575989691,0.0038,calm,0.5037326385212512,0.4962673614787488,0.0,normal,0.2195102937952509,0.7804897062047491,0.0
1998-12-31,normal,normal,0.041009,0.0071372493041181,0.0035,normal,0.4005686786741263,0.5994313213258736,0.0,normal,0.24715019201096078,0.7528498079890392,0.0
