date,level,diff_1,diff_12,pct_change_1,pct_change_12,ann_2q,ann_4q,zscore,variance_proxy,dev_from_36_mean
2003-01-01,57.81906,-0.09121999999999986,2.12256,-0.0015751952848440665,0.03810939646117806,0.03976718559508208,0.03810939646117806,-0.2104066478526351,0.044270957460582794,-2.4592836111111183
2003-04-01,58.96101,1.1419500000000014,2.6901399999999995,0.019750407564564476,0.047806973661505436,0.03661741148206343,0.047806973661505436,-0.1713583921295522,0.02936369855322538,-1.174385000000001
2003-07-01,58.64541,-0.31560000000000343,1.9428100000000015,-0.005352689853854287,0.03426315548140657,0.0287882610703305,0.03426315548140657,-0.182150133892506,0.03317867127705786,-1.3409197222222247
2003-10-01,59.44466,0.7992500000000007,1.5343799999999987,0.013628517560027253,0.026495813869316542,0.016473044172345963,0.026495813869316542,-0.15482028723838454,0.023969321340575892,-0.40441472222221364
2004-01-01,59.8071,0.36243999999999943,1.988039999999998,0.0060970993862190515,0.03438381737786811,0.04000980779082419,0.03438381737786811,-0.1424268813937555,0.0202854165435509,0.09290333333333223
2004-04-01,60.05487,0.2477700000000027,1.0938599999999994,0.004142819163611033,0.018552260213995586,0.020635729333848163,0.018552260213995586,-0.13395454344506394,0.017943819709575523,0.48673083333333267
2004-07-01,59.96643,-0.08843999999999852,1.3210200000000043,-0.0014726532585950247,0.022525548035217113,0.005335227179908308,0.022525548035217113,-0.13697869313300945,0.01876316237242717,0.5308638888888879
2004-10-01,60.63713,0.6706999999999965,1.1924700000000001,0.011184591112060494,0.020060170249102338,0.01948493573486698,0.020060170249102338,-0.11404453216845625,0.013006155317522054,1.3000552777777656
2005-01-01,60.91302,0.27589000000000397,1.1059200000000047,0.004549852540844279,0.01849145001178787,0.03181984048936659,0.01849145001178787,-0.10461064866091084,0.010943387813256527,1.6906311111111023
2005-04-01,60.64153,-0.27149,0.586660000000002,-0.004457010996992139,0.009768733160191667,0.00014513086744605275,0.009768733160191667,-0.11389407696010061,0.01297186076659332,1.5193680555555602
2005-07-01,60.35856,-0.28297000000000594,0.39212999999999454,-0.004666274086422395,0.006539158659269795,-0.018122119619242594,0.006539158659269795,-0.12357005657563631,0.01526955888210596,1.3446238888888757
2005-10-01,61.32008,0.9615200000000002,0.6829499999999982,0.015930134847484734,0.01126290113005024,0.022504258271995425,0.01126290113005024,-0.09069149022609506,0.008224946399429896,2.3930019444444355
2006-01-01,61.55642,0.23634000000000555,0.6433999999999997,0.0038542024080856496,0.010562602215421268,0.040085323645730586,0.010562602215421268,-0.08260999387547234,0.006824411088105577,2.7067825000000028
2006-04-01,61.22142,-0.33500000000000085,0.5798899999999989,-0.005442161841120674,0.009562588542868289,-0.0032152805819848362,0.009562588542868289,-0.09406510632981166,0.008848244228838774,2.4242172222222322
2006-07-01,61.3328,0.11137999999999693,0.9742400000000018,0.0018192978862625608,0.016140875461575055,-0.007252332756195745,0.016140875461575055,-0.09025653789648547,0.008146242633059717,2.567660833333335
2006-10-01,61.82689,0.4940899999999999,0.5068100000000015,0.008055885268567486,0.00826499247880963,0.019877487339339472,0.00826499247880963,-0.07336144382912875,0.005381901440694413,3.0879572222222222
2007-01-01,62.25297,0.4260799999999989,0.6965499999999949,0.006891499798873824,0.011315635314724126,0.03023089147269631,0.011315635314724126,-0.058791908561830614,0.003456488512342652,3.5211736111111094
2007-04-01,61.57219,-0.6807799999999986,0.35076999999999714,-0.010935703147978315,0.0057295306119982126,-0.00822216266013076,0.0057295306119982126,-0.08207074873098014,0.006735607797263678,2.8481649999999874
2007-07-01,61.84826,0.27607000000000426,0.5154600000000045,0.004483680051010186,0.00840431221141058,-0.012959846862136137,0.00840431221141058,-0.07263071023763835,0.005275220069623785,3.0891980555555705
2007-10-01,62.71924,0.8709799999999959,0.8923500000000004,0.014082530373530355,0.014433040380973372,0.03760575672547062,0.014433040380973372,-0.04284810174366703,0.0018359598230356417,3.89594805555555
2008-01-01,64.17278,1.4535400000000038,1.9198100000000053,0.02317534459920112,0.030838849937601553,0.07658106021574929,0.030838849937601553,0.0068547763365729075,4.698795862443989e-05,5.234936944444449
2008-04-01,63.85172,-0.3210600000000028,2.279530000000001,-0.005003055812760504,0.03702207116556999,0.036438713946979284,0.03702207116556999,-0.004123666662203825,1.700462674097124e-05,4.784447777777778
2008-07-01,67.28455,3.4328299999999956,5.4362899999999925,0.05376252981125629,0.08789721812707407,0.09933232242767365,0.08789721812707407,0.11325977717848126,0.012827777126519226,7.970278611111098
2008-10-01,73.24515,5.9605999999999995,10.525909999999996,0.08858794478078558,0.16782585375715642,0.31586866290426885,0.16782585375715642,0.3170787123884358,0.1005389098499084,13.516940000000005
2009-01-01,77.10496,3.85981000000001,12.932180000000002,0.05269714103937262,0.20152126805165693,0.3132092344855446,0.20152126805165693,0.44906246642540143,0.20165709875206478,16.838316111111126
2009-04-01,80.28013,3.1751699999999943,16.42841,0.04117984108934092,0.2572900150536275,0.201319118326442,0.2572900150536275,0.5576353900422505,0.3109572282275728,19.324729999999995
2009-07-01,82.42733,2.147199999999998,15.142780000000002,0.026746344332028382,0.22505582633754706,0.14282000021991892,0.22505582633754706,0.631057531719735,0.3982336083402043,20.70984111111111
2009-10-01,84.02935,1.602019999999996,10.784199999999998,0.01943554401191938,0.14723432199947717,0.09558448666589436,0.14723432199947717,0.6858375891946621,0.47037319875234607,21.484876388888893
2010-01-01,86.51175,2.4824000000000126,9.40679,0.02954205881635419,0.12199980390366583,0.10155891541766038,0.12199980390366583,0.7707216821995935,0.5940119114125711,23.095959444444446
2010-04-01,88.12832,1.6165699999999958,7.848190000000002,0.0186861322305929,0.09776005594410475,0.09993994538360074,0.09776005594410475,0.8259992676930598,0.682274790229471,23.765399722222213
2010-07-01,89.56528,1.4369599999999991,7.137950000000004,0.016305314795516335,0.08659688479537064,0.07183807740264148,0.08659688479537064,0.8751352031927236,0.7658616238671697,24.23659166666667
2010-10-01,91.61134,2.046059999999997,7.581990000000005,0.022844343254439625,0.09023025883218194,0.08060628424469596,0.09023025883218194,0.9450989267399637,0.8932119813250312,25.286563333333334
2011-01-01,92.95614,1.3448000000000064,6.4443899999999985,0.014679405409854462,0.07449149970957691,0.07715149077917127,0.07449149970957691,0.9910835095118907,0.982246522826406,25.596373333333332
2011-04-01,92.1938,-0.7623400000000089,4.065479999999994,-0.008201072032466117,0.04613136844092791,0.012756316516359778,0.04613136844092791,0.9650157768896784,0.9312554496459896,23.836174166666666
2011-07-01,94.52098,2.3271799999999985,4.955699999999993,0.02524226141020325,0.05533059239026539,0.033951741021277515,0.05533059239026539,1.0445922204762137,1.0911729070794267,25.112843611111117
2011-10-01,96.09072,1.5697400000000101,4.479380000000006,0.016607318290606132,0.04889547516715731,0.08632422220825986,0.04889547516715731,1.0982684838316605,1.2061936625778944,25.622015833333336
2012-01-01,97.12308,1.032359999999997,4.166939999999997,0.010743597300550967,0.04482694741842752,0.055816540309152396,0.04482694741842752,1.133569379035725,1.2849795370874393,25.56259750000001
2012-04-01,97.82763,0.7045499999999976,5.633830000000003,0.007254197457494005,0.061108556106809875,0.03647819391734197,0.061108556106809875,1.1576610192736496,1.3401790355457053,25.18751916666666
2012-07-01,98.44787,0.6202399999999955,3.92689,0.006340131106109759,0.041545168067449234,0.027466700613543393,0.041545168067449234,1.1788697325532895,1.3897338463302644,24.70213527777777
2012-10-01,100.07497,1.6270999999999987,3.9842499999999887,0.016527528731703267,0.041463421233600695,0.046472626373551984,0.041463421233600695,1.2345073847158432,1.524008482917951,25.200615555555558
2013-01-01,100.73997,0.6650000000000063,3.616889999999998,0.0066450182298332106,0.037240272857903545,0.047106814260639895,0.037240272857903545,1.2572466377968452,1.5806691082514717,24.7285913888889
2013-04-01,100.05758,-0.682389999999998,2.2299500000000023,-0.006773776089073702,0.022794684896281447,-0.000347509253757039,0.022794684896281447,1.2339127446991838,1.522540661531073,22.935015000000007
2013-07-01,98.72797,-1.3296100000000024,0.28010000000000446,-0.01328844851134714,0.0028451605910824185,-0.03954553401404848,0.0028451605910824185,1.1884475743397387,1.4124076369540086,20.528695555555558
2013-10-01,99.79118,1.063209999999998,-0.2837899999999962,0.010769086004705608,-0.0028357740202169524,-0.005317845172790769,-0.0028357740202169524,1.2248033657205688,1.5001432846804335,20.50429305555555
2014-01-01,102.34617,2.5549900000000036,1.6062000000000012,0.025603364946681806,0.015944019042292812,0.07463944036978787,0.015944019042292812,1.3121696277197104,1.7217891319100833,21.908362222222223
2014-04-01,100.6513,-1.6948699999999945,0.5937200000000047,-0.016560170253561934,0.005933783327560116,0.017312687805765226,0.005933783327560116,1.2542146234048268,1.5730543215625115,19.102109722222238
2014-07-01,100.11145,-0.5398500000000013,1.3834800000000058,-0.005363567087558696,0.014013050202490884,-0.04319306796785416,0.014013050202490884,1.2357547951705727,1.5270899137870642,17.458012777777782
2014-10-01,101.2805,1.1690499999999986,1.4893200000000064,0.011677485442474378,0.014924365059116429,0.012541649325543247,0.014924365059116429,1.2757297181996634,1.6274863138977926,17.517051111111115
2015-01-01,100.49009,-0.7904100000000085,-1.8560800000000057,-0.007804167633453707,-0.018135314687398707,0.007578674431702126,-0.018135314687398707,1.248702149736874,1.5592570587574905,15.645150277777773
2015-04-01,99.30094,-1.189149999999998,-1.350360000000009,-0.011833505174490333,-0.013416220158110281,-0.038708624681799586,-0.013416220158110281,1.2080399199605232,1.4593604482182272,13.398235833333331
2015-07-01,98.63595,-0.6649900000000031,-1.475500000000011,-0.006696714049232555,-0.014738573859433779,-0.03656150881908815,-0.014738573859433779,1.1853010088231766,1.40493848151724,11.697047222222224
2015-10-01,102.64192,4.005970000000005,1.3614199999999954,0.04061369105280588,0.013442074239364832,0.06842198339563166,0.013442074239364832,1.3222826113267874,1.7484313042171877,14.569266388888892
2016-01-01,103.98904,1.3471200000000039,3.4989500000000078,0.013124462208033538,0.03481885626731951,0.11148773387062239,0.03481885626731951,1.3683465250267564,1.8723722125527995,14.757051111111096
2016-04-01,103.58005,-0.40899000000000285,4.279110000000003,-0.003933010632659051,0.04309234132124029,0.018363202397839284,0.04309234132124029,1.354361371466457,1.8342947245205026,13.181176111111114
2016-07-01,103.60355,0.023499999999998522,4.9676000000000045,0.00022687766611428906,0.05036297617653607,-0.007400308521217869,0.05036297617653607,1.3551649390565375,1.8364720120481088,12.044806944444431
2016-10-01,104.64891,1.0453600000000023,2.006990000000002,0.010090001742218302,0.019553317007320326,0.020744822449443312,0.019553317007320326,1.3909103610125617,1.9346316323720947,11.925453888888896
2017-01-01,102.93741,-1.711500000000001,-1.051630000000003,-0.016354685395194246,-0.010112892666381046,-0.012818063840526972,-0.010112892666381046,1.3323867043988253,1.7752543300587629,9.137158611111118
2017-04-01,102.08817,-0.8492399999999947,-1.4918799999999948,-0.008250061857977498,-0.014403159681811273,-0.04834086807889759,-0.014403159681811273,1.3033474814115924,1.6987146573019412,7.225795000000019
2017-07-01,102.80463,0.7164599999999979,-0.7989199999999954,0.007018051161069794,-0.007711318772377962,-0.002578156238272844,-0.007711318772377962,1.3278463765430428,1.7631759996984884,6.955586111111117
2017-10-01,102.27408,-0.5305500000000052,-2.374830000000003,-0.00516075978290087,-0.022693308511287924,0.003645462110479336,-0.022693308511287924,1.3097045559082674,1.715326023766872,5.618676944444431
2018-01-01,103.74395,1.4698700000000002,0.8065399999999983,0.014371872130260144,0.007835246680482744,0.01835736885481354,0.007835246680482744,1.3599658279776994,1.8495070532670694,6.348574999999997
2018-04-01,102.98411,-0.759839999999997,0.895939999999996,-0.007324186133263688,0.00877613929214327,0.013933044708114739,0.00877613929214327,1.3339835812693257,1.7795121950961357,4.958068888888889
2018-07-01,103.4489,0.4647899999999936,0.6442699999999917,0.004513220534701823,0.006266935642879057,-0.005679954074676363,0.006266935642879057,1.3498767804264968,1.8221673223346047,4.838926388888879
2018-10-01,105.04941,1.6005099999999999,2.7753299999999967,0.015471503321929925,0.027136201078513666,0.040511285308499456,0.027136201078513666,1.4046052044094657,1.9729157802541568,5.8555458333333235
2019-01-01,104.34017,-0.7092399999999941,0.5962200000000024,-0.006751489608556538,0.005747033923424016,0.017305343878920132,0.005747033923424016,1.3803531925971806,1.905374936313229,4.651071944444439
2019-04-01,102.92245,-1.4177200000000028,-0.06166000000000338,-0.013587480258082762,-0.0005987331443656485,-0.040084517779628515,-0.0005987331443656485,1.3318751566904166,1.7738914330091218,2.8224038888888856
2019-07-01,104.61492,1.6924700000000001,1.1660200000000032,0.016444128564759186,0.011271458662199363,0.0052733618850340225,0.011271458662199363,1.3897480945280154,1.9313997662442497,4.096828333333335
2019-10-01,105.78193,1.1670100000000048,0.732520000000008,0.011155292189680033,0.006973099610935618,0.05633760692617784,0.006973099610935618,1.429653261051414,2.043908446834943,4.870210833333331
2020-01-01,106.77007,0.9881400000000014,2.4299000000000035,0.009341292978866989,0.02328825034500137,0.041625972591807336,0.02328825034500137,1.4634420814115061,2.141662725646041,5.474630555555564
2020-04-01,132.66287,25.892799999999994,29.74042,0.24250990937816175,0.2889595030044465,0.5728083422306653,0.2889595030044465,2.348829949344988,5.517002130939978,30.24328972222223
2020-07-01,124.14692,-8.515950000000004,19.531999999999996,-0.0641924149537848,0.1867037703608625,0.35198802223085357,0.1867037703608625,2.0576324421642993,4.233851267047019,20.904396944444443
2020-10-01,125.62864,1.48172000000001,19.84671,0.01193521353570448,0.18761909524622977,-0.10323522738117541,0.18761909524622977,2.108298917465325,4.444924325385461,21.56561916666668
2021-01-01,124.03752,-1.5911200000000036,17.267449999999997,-0.012665264863171322,0.16172556597555854,-0.0017616513981327797,0.16172556597555854,2.053891578574733,4.218470616540209,19.226875833333324
2021-04-01,121.78582,-2.2516999999999996,-10.877049999999997,-0.018153378106882445,-0.08199016047218033,-0.06024178112078227,-0.08199016047218033,1.9768961256988054,3.9081182918029467,16.309670555555556
2021-07-01,118.54086,-3.244960000000006,-5.606059999999999,-0.026644809715942297,-0.0451566579340027,-0.08666521461059229,-0.0451566579340027,1.8659367773112443,3.481720056922672,12.506571944444445
2021-10-01,119.3588,0.8179400000000072,-6.269840000000002,0.006900068044048302,-0.04990772804672572,-0.03946003653802488,-0.04990772804672572,1.8939057166572215,3.5868788635869038,12.788849999999996
2022-01-01,120.39819,1.0393899999999974,-3.639330000000001,0.008708113687470043,-0.02934055759902332,0.03158203124878156,-0.02934055759902332,1.9294469982509999,3.722765719059794,13.28217833333332
2022-04-01,118.20207,-2.1961199999999934,-3.583749999999995,-0.018240473548647107,-0.029426660673631755,-0.019288480600079816,-0.029426660673631755,1.8543520682115266,3.4386215928803665,10.582044722222236
2022-07-01,117.43832,-0.7637500000000017,-1.1025399999999905,-0.006461392765795049,-0.00930092796694737,-0.04856364147888892,-0.00930092796694737,1.8282361215339096,3.342447316081352,9.298562777777775
2022-10-01,117.36678,-0.07153999999999883,-1.9920199999999966,-0.0006091708396372963,-0.01668934339152195,-0.01408331780233929,-0.01668934339152195,1.8257898566235113,3.333508600549302,8.738811666666678
2023-01-01,115.58614,-1.7806400000000053,-4.812049999999999,-0.015171584327353993,-0.03996779353576663,-0.031294285535616306,-0.03996779353576663,1.7649020015766612,3.114879075169305,6.5903947222222286
2023-04-01,117.44355,1.8574100000000016,-0.7585200000000043,0.016069487223987267,-0.006417146501749071,0.0013086344833823649,-0.006417146501749071,1.8284149580656595,3.343101258878247,7.981353333333331
2023-07-01,118.13897,0.6954199999999986,0.700649999999996,0.005921312834974657,0.005966110550627679,0.04465969433853756,0.005966110550627679,1.8521944037462463,3.430624109268913,8.176008888888902
2023-10-01,119.61944,1.4804699999999968,2.2526599999999917,0.012531597321358001,0.019193335626997543,0.03739748126952236,0.019193335626997543,1.9028181360903527,3.620716859034364,9.14706388888888
2024-01-01,120.47631,0.8568700000000007,4.890169999999998,0.00716330054713521,0.04230758116846878,0.03996076392050263,0.04230758116846878,1.9321182620866206,3.733080978688623,9.448761111111097
2024-04-01,119.50314,-0.9731699999999961,2.05959,-0.00807768763834149,0.017536850682732252,-0.0019435547209175619,0.017536850682732252,1.8988413313785928,3.6055984017516267,7.914418888888889
2024-07-01,120.17172,0.6685799999999915,2.032749999999993,0.005594664709228425,0.017206430697677355,-0.0050500378956558345,0.017206430697677355,1.921703000288211,3.6929424213167117,7.984783055555553
2024-10-01,121.43633,1.2646100000000047,1.8168900000000008,0.010523357741738293,0.015188919125520117,0.03261548621837429,0.015188919125520117,1.9649455368878588,3.8610109629355156,8.727326111111111
2025-01-01,120.54515,-0.8911799999999914,0.06884000000000867,-0.007338660514526363,0.0005713986426045814,0.006224596123582948,0.0005713986426045814,1.9344722022100738,3.7421827011234927,7.376254166666669
2025-04-01,118.78171,-1.7634400000000028,-0.721429999999998,-0.014628875570688704,-0.00603691250288485,-0.04324249200939556,-0.00603691250288485,1.8741724902504315,3.512522523211504,5.190545833333331
2025-07-01,121.02875,2.2470399999999984,0.8570300000000088,0.018917390564591186,0.007131711187956746,0.008039644019798509,0.007131711187956746,1.9510085973829645,3.8064345470622425,6.953552500000001
2025-10-01,122.49035,1.4616000000000042,1.0540200000000084,0.012076469433915493,0.008679610129851634,0.06341946354676642,0.008679610129851634,2.0009870820494196,4.0039493025286506,7.919556944444437
